facility_number,Status,facility_id,Type,Name,Address,Address2,City,State,Zip,Phone,OwnerID,Trust land,Tribe,HighFlow Inspection,Pumps,Tanks,Latitude,Longitude
3011532,Inactive,11532,Not Listed,H. G. Demuth,"RURAL 1, P.O. BOX 125",,Rosston,OK,73855,,2702,False,,False,0,1,36.9579,-99.8323
3010117,Inactive,10117,Not Listed,Terry Mundell,RT 1 BOX 122,413 N 178th Road,Rosston,OK,73855,,6015,False,,False,0,3,36.9584,-99.8551
4512916,Inactive,12916,Gas Station,Burwell Grocery,97 MAIN STREET,,Rufe,OK,74755,,9882,False,,False,0,2,34.1227,-95.1457
2609494,Inactive,9494,Not Listed,Capital Dis. Grocery,815 S Rush,,Rush Springs,OK,73082,,5852,False,,False,0,2,34.7721,-97.958
2607903,Inactive,7903,Gas Station,Regal Oak Station #783,117 S 3RD STR,,Rush Springs,OK,73082,,12796,False,,False,0,3,34.7816,-97.9565
2600774,Active,774,Gas Station,Hop & Sack #2,308 S RUSH,,Rush Springs,OK,73082,5804762507.0,2881,False,,False,10,5,34.7793,-97.956
2612155,Inactive,12155,Gas Station,Former Pamm's Texaco,301 S Rush,,Rush Springs,OK,73082,,809019410,False,,False,0,5,34.7802,-97.9565
2606065,Inactive,6065,Gas Station,Deon Duke,5 MI N OF RUSH SP. ON 81 HWY,,Rush Springs,OK,73082,,12323,False,,False,0,2,34.8552,-97.9521
2612587,Inactive,12587,Gas Station,Funk's Garage,302 WEST BLAKELY,,Rush Springs,OK,73082,,10646,False,,False,0,5,34.7826,-97.9564
2601577,Inactive,1577,Not Listed,"Hamstead Ford, Inc",4638 US HWY 81 S,,Rush Springs,OK,73082,,2750,False,,False,0,1,34.7677,-97.9607
2607819,Inactive,7819,Gas Station,Hood's Discount Foods,"BOX 189, HWY 81 S",4634 US HWY 81,Rush Springs,OK,73082,,2950,False,,False,0,2,34.7669,-97.9597
2600901,Inactive,901,Gas Station,Midway,4 MI SO OF RUSH SPRINGS HWY 81,4916 US HWY 81,Rush Springs,OK,73082,5807210769.0,809015706,False,,False,0,3,34.7257,-97.9586
2604105,Active,4105,Not Listed,"Grady County Barn, Dist #3",JCT HWY 17 & 81 SW OF Rush Springs,,Rush Springs,OK,73082,5804763577.0,2610,False,,False,0,4,34.7766,-97.9705
2614788,Inactive,14788,Gas Station,Former Adamsons Full Service,101 S Rush,,Rush Springs,OK,73082,,809017560,False,,False,0,2,34.7825,-97.9566
2621615,Active,21615,Gas Station,The Hop Stop,401 S Rush Ave,,Rush Springs,OK,73082,5808611500.0,809018243,False,,False,12,1,34.7669,-97.9501
2611734,Active,11734,School,Rush Springs Public Schools,601 W. Blakely,,Rush Springs,OK,73082,5804763446.0,9114,False,,False,0,2,34.7793,-97.9636
3401443,Active,1443,Gas Station,JW's Quick Stop,1201 6th St,,Ryan,OK,73565,,809019666,False,,False,4,2,34.0192,-97.9563
3400567,Inactive,567,Gas Station,Moore's A To Z (100755),HWY 81,925 6th Street,Ryan,OK,73565,,1933,False,,False,0,2,34.0224,-97.9586
3403985,Inactive,3985,Not Listed,Williams Grocery,TYLER & HWY 81,1001 6th,Ryan,OK,73565,,3302,False,,False,0,2,34.0214,-97.9582
3406979,Active,6979,Gas Station,Sticks Super Stop,HWY 81 & HWY 32,,Ryan,OK,73565,5807572721.0,809019350,False,,False,3,2,34.0209,-97.9567
3413672,Inactive,13672,Not Listed,Ryan School,HWY 32 E,,Ryan,OK,73565,,12558,False,,False,0,1,34.0246,-97.9493
3411648,Inactive,11648,Not Listed,Jefferson County District 3,"BOX 266, 1/2 MI S OF HWY 81",1707 6th ST,Ryan,OK,73565,,3254,False,,False,0,2,34.0147,-97.9519
3402860,Temporarily Closed,2860,Gas Station,Sooner Service,925 6th Street,,Ryan,OK,73565,5807572268.0,809019009,False,,False,4,5,34.0215,-97.9584
6304136,Active,4136,Not Listed,St. Louis Well Serviving Co Inc,44530 Hwy 59 West,P.O. Box 51,Saint Louis,OK,74866,,5811,False,,False,0,2,35.0725,-96.8604
6301496,Inactive,1496,Gas Station,Gregg's Station,HWY 59,101 Circle Drive,Saint Louis,OK,74866,,5387,False,,False,0,4,35.0726,-96.8633
6301737,Inactive,1737,Not Listed,Double E Well Service,45142 N State Street,,Saint Louis,OK,74866,,1850,False,,False,0,1,35.0725,-96.8605
4901885,Inactive,1885,Not Listed,Bales Sinclair Serv Sta,219 FERRY STREET,,Salina,OK,74365,,2946,False,,False,0,3,36.2929,-95.1502
4905234,Inactive,5234,Gas Station,Stephenson And Stephenson-Llc,INTERSECTION OF HWY 20 & 82 SE CORNER,102 S OWEN WALTERS BLVD,Salina,OK,74365,,12278,False,,False,0,4,36.2928,-95.1471
4901945,Inactive,1945,Gas Station,Pritchett's Service Station,215 W Ferry St,,Salina,OK,74365,9184346354.0,809007940,False,,False,9,3,36.2932,-95.1556
4907444,Inactive,7444,Gas Station,Conley's Place,303 E Ferry Dr,,Salina,OK,74365,,809008050,False,,False,3,3,36.2931,-95.1506
4920863,Active,20863,Gas Station,"Prime Stop Food N' Fuel, Inc.",2986 E HWY 20,,Salina,OK,74365,9188241077.0,809018711,False,,False,22,2,36.2987,-95.2028
4907439,Active,7439,Gas Station,Lakeside Jiffy Stop,420 FERRY ST,,Salina,OK,74365,,12390,False,,False,13,3,36.2926,-95.158
4911659,Active,11659,Not Listed,Mayes County District 3,"KENWOOD ROAD,1 MI E OF SALINA",,Salina,OK,74365,,4132,False,,False,0,4,36.2942,-95.1384
4911302,Inactive,11302,Not Listed,Sanders Country Store,RT 1 BOX 121,6160 STATE HWY 20,Salina,OK,74365,,4893,False,,False,0,2,36.3364,-95.0711
2104642,Inactive,4642,Gas Station,Kenwood Grocery,923 COUNTY RD 487,,Salina,OK,74365,9184345792.0,809015387,False,,False,1,3,36.3144,-94.9894
4914058,Inactive,14058,School,Wickliffe Schools,11176 E 470,,Salina,OK,74365,9184345559.0,809008690,False,,False,0,1,36.3358,-95.0564
6805685,Inactive,5685,Gas Station,E-Z Out,402 E CHEROKEE,,Sallisaw,OK,74955,9187752500.0,11417,False,,False,0,2,35.4605,-94.7858
6806944,Inactive,6944,Gas Station,Sallisaw Texaco,HWY 64 & I-40,2525 E. Cherokee,Sallisaw,OK,74955,,809014417,False,,False,0,4,35.4538,-94.7625
6806810,Inactive,6810,Gas Station,Feedbarn,702 E CHEROKEE,,Sallisaw,OK,74955,,809017501,False,,False,0,3,35.4608,-94.7822
6807877,Inactive,7877,Gas Station,Jack's Sallisaw Station,900 SOUTH KERR,,Sallisaw,OK,74955,,12373,False,,False,0,4,35.4456,-94.8065
6808470,Inactive,8470,Gas Station,Sallisaw Travel Center,HC 61 BOX 14  HWY 59 S  & LENINGTON,1504 Lenington,Sallisaw,OK,74955,9187755133.0,809015927,False,,True,26,5,35.446,-94.8063
6803067,Inactive,3067,Not Listed,007 Ranch,U.S. HWY 59 S SEC 18-11N-24E,,Sallisaw,OK,74955,,3329,False,,False,0,3,35.4263,-94.8056
6808866,Inactive,8866,Gas Station,Fastop Grocery,600 S MAIN,,Sallisaw,OK,74955,0.0,12811,False,,False,0,3,35.4547,-94.7947
6809446,Inactive,9446,Gas Station,Cal Horn Tires,310 E CHEROKEE,,Sallisaw,OK,74955,,11504,False,,False,0,4,35.4606,-94.7868
6806806,Active,6806,Gas Station,L & L Convenience Store DBA Pit Stop,804 W Cherokee,,Sallisaw,OK,74955,9187754834.0,809019594,False,,False,8,3,35.4597,-94.799
6812897,Inactive,12897,Gas Station,Sparks Corner Store,103988 US Hwy 59 North,Hwy 59 & 101,Sallisaw,OK,74955,9187765115.0,809018574,False,,False,12,3,35.5068,-94.773
6809531,Inactive,9531,Not Listed,Sallisaw Car Wash,702 E CHEROKEE,,Sallisaw,OK,74955,,27,False,,False,0,2,35.4609,-94.7809
6812289,Inactive,12289,Gas Station,Pj's General Store,"HC 61, BX 354",112992 KERR BLVD,Sallisaw,OK,74955,,2382,False,,False,0,3,35.3777,-94.8025
6812565,Inactive,12565,Not Listed,Wal Mart Store #47,HWY 64 EAST,1804 E Cherokee Ave,Sallisaw,OK,74955,,8548,False,,False,0,1,35.4566,-94.7689
6812283,Inactive,12283,Gas Station,Long's Donuts,1101 E Cherokee,,Sallisaw,OK,74955,9187760270.0,809018328,False,,False,0,5,35.4607,-94.775
6812659,Inactive,12659,Not Listed,Rebecca Sweeney,802 E CHEROKEE,,Sallisaw,OK,74955,,9140,False,,False,0,2,35.4609,-94.781
6812064,Inactive,12064,Not Listed,Triple S Petroleum Jc Shockley,2 M N OF SALLISAW,460106 STATE HWY 101,Sallisaw,OK,74955,,7269,False,,False,0,3,35.5066,-94.7724
6811071,Inactive,11071,Gas Station,Huff's Fill-In Station,816 E CHEROKEE,,Sallisaw,OK,74955,9187759691.0,809008621,False,,False,8,4,35.4609,-94.779
6802589,Active,2589,Gas Station,Mr. Jiffs,2630 E Cherokee,,Sallisaw,OK,74955,9187754061.0,809017460,False,,False,18,6,35.452,-94.7606
6810082,Inactive,10082,Gas Station,North Big D,HWY 101 & HWY 59 N,460106 OK-101,Sallisaw,OK,74955,,4695,False,,False,0,4,35.507,-94.7718
6812894,Inactive,12894,Gas Station,Sparks Grocery,"RT 1, BOX 363",103988 US 59,Sallisaw,OK,74955,,9838,False,,False,0,2,35.507,-94.7725
6809542,Inactive,9542,Not Listed,Bill Brown Conoco,302 E CHEROKEE,,Sallisaw,OK,74955,,6842,False,,False,0,4,35.4606,-94.7868
6812899,Inactive,12899,Gas Station,Quickway Grocery,710 S Wheeler,,Sallisaw,OK,74955,9187755732.0,809016225,False,,False,0,2,35.4522,-94.7863
6801254,Inactive,1254,Not Listed,Sallisaw School Bus Garage,201 E P0RT ARTHUR,,Sallisaw,OK,74955,,5568,False,,False,0,2,35.4529,-94.7913
6813172,Inactive,13172,Gas Station,Greg's Mini Mart,907 S KERR BLVD,,Sallisaw,OK,74955,9187757153.0,10772,False,,False,0,4,35.4508,-94.8061
6809532,Inactive,9532,Gas Station,Sallisaw Fina,"LENINGTON RD AND HWY 59 S, EXIT",1504 Lenington Road,Sallisaw,OK,74955,,9788,False,,False,0,3,35.446,-94.8064
6812802,Inactive,12802,Gas Station,C & B Sav-A-Trip,3313 W CHEROKEE,2 miles west of Sallisaw on Hwy 64,Sallisaw,OK,74955,,809019687,False,,False,0,3,35.4636,-94.8377
6857665,Active,57665,Gas Station,Sparks Corner Store,103988 US Hwy 59 North,,Sallisaw,OK,74955,9187740312.0,809018574,False,,False,16,2,35.4628,-94.7909
6814590,Inactive,14590,Gas Station,Pierce Feed and Fuel,921 W Cherokee,,Sallisaw,OK,74955,,809016712,False,,False,0,14,35.4601,-94.8011
6820782,Inactive,20782,Not Listed,Tuscarora Inc,400 HOUSER,,Sallisaw,OK,74955,9187759171.0,809014237,False,,False,0,1,35.4454,-94.7939
6812516,Active,12516,Gas Station,Best Mart #3,1800 E Cherokee,,Sallisaw,OK,74955,,809019413,False,,False,10,3,35.458,-94.7698
6812805,Active,12805,Gas Station,Maple Street Corner Store,1301 N Maple,,Sallisaw,OK,74955,4793535229.0,809018447,False,,False,12,4,35.4695,-94.7969
6813246,Active,13246,Gas Station,Pier 7,HC 61 BOX 236,,Sallisaw,OK,74955,9187756747.0,809019708,False,,False,5,6,35.3621,-94.7821
6806807,Active,6807,Gas Station,Professional Gas Service LLC,423 N Wheeler,,Sallisaw,OK,74955,9188170014.0,809017776,False,,False,10,5,35.4621,-94.7867
6806219,Temporarily Closed,6219,Gas Station,Ed's Truck Stop,2412 E CHEROKEE,,Sallisaw,OK,74955,9187754686.0,809015926,False,,True,6,9,35.4529,-94.763
6810647,Temporarily Closed,10647,Gas Station,Akins Store,467806 Hwy 101,,Sallisaw,OK,74955,9187759663.0,809019204,False,,False,2,4,35.5068,-94.6941
6811207,Active,11207,Gas Station,E-Z Mart #4286,1504 West Cherokee,,Sallisaw,OK,74955,9187756045.0,809018576,False,,False,5,3,35.4599,-94.8086
6810081,Inactive,10081,Not Listed,South Big D,HWY 59 S,,Sallisaw,OK,74955,,547,False,,False,0,4,35.431,-94.8067
6820814,Active,20814,Gas Station,Murphy Usa #7822,1106 W RUTH AVENUE,,Sallisaw,OK,74955,,809012891,False,,False,64,4,35.4491,-94.8022
6814755,Active,14755,Gas Station,Diamond Xpress,712 S Kerr,,Sallisaw,OK,74955,9187756411.0,809018942,False,,False,14,3,35.4517,-94.8054
6821797,Inactive,21797,Not Listed,City Of Sallisaw,199 W VINE STR,,Sallisaw,OK,74955,,7484,False,,False,0,1,35.4623,-94.7912
6821230,Active,21230,School,Sallisaw Bus Barn,701 JT STITES,,Sallisaw,OK,74955,9187755544.0,5568,False,,False,0,1,35.0429,-94.5958
6812142,Active,12142,Air Taxi (Airline),Sallisaw Muncipal Airport,1700 S Kerr,1/2 Mi S Hwy 59,Sallisaw,OK,74955,,11836,False,,True,2,4,35.4381,-94.8045
6811343,Inactive,11343,Not Listed,"Former Cookson Hills Elect Coop, Inc",101 QUESENBURY,,Sallisaw,OK,74955,9187752211.0,809015227,False,,False,0,1,35.4609,-94.7911
6812171,Active,12171,Federal Non-Military,Robert S Kerr L&D #15,LOCK & DAM RD,,Sallisaw,OK,74955,,809015683,False,,False,0,8,35.5066,-94.7823
6801322,Active,1322,School,Central Public Schools,108089 S 4670 Rd,,Sallisaw,OK,74955,9187555525.0,1026,False,,False,2,3,35.4482,-94.7066
6820075,Inactive,20075,Not Listed,George Hurley Texaco,905 S KERR,,Sallisaw,OK,74955,,12373,False,,False,0,3,35.4504,-94.8062
6821152,Active,21152,Not Listed,City Of Sallisaw,105 W Vine,,Sallisaw,OK,74955,,11836,False,,False,2,3,35.4624,-94.7909
6804274,Inactive,4274,Not Listed,Circle S Food Store,410 W CHEROKEE,,Sallisaw,OK,74955,,809012847,False,,False,0,3,35.46,-94.7946
6807164,Inactive,7164,Not Listed,Ruan Transport,1300 W REDWOOD TD,,Sallisaw,OK,74955,,5517,False,,False,0,1,35.4636,-94.8116
6816771,Inactive,16771,Not Listed,Former Coal Dump Stop,1.5 MI S I-40/E SIDE OF HWY 59,1504 W LENINGTON RD,Sallisaw,OK,74955,,809007681,False,,False,0,3,35.4461,-94.8066
6802730,Inactive,2730,Not Listed,Hamricks Brushy Corner Store,RTE3 BOX 205,,Sallisaw,OK,74955,,2749,False,,False,0,1,35.5076,-94.7723
6810254,Inactive,10254,Not Listed,Okla Dept Of Ag/Forestry Div,629 N HARRIET,,Sallisaw,OK,74955,,4598,False,,False,0,2,35.4655,-94.7882
6809864,Active,9864,Gas Station,Cox's #2,523 W CHEROKEE,,Sallisaw,OK,74955,4797392577.0,809017521,False,,False,12,4,35.4603,-94.7962
6812459,Inactive,12459,Gas Station,Bridgewater's Quick Spot,703 KERR BLVD,,Sallisaw,OK,74955,9187743440.0,809008766,False,,False,0,2,35.4525,-94.8065
6808876,Active,8876,Not Listed,Brushy School,RT 3 BOX 231-8,,Sallisaw,OK,74955,,790,False,,False,0,2,35.5517,-94.7434
6804702,Active,4702,Truck/Transporter,Sequoyah Co & Sallisaw Interstate,2180 West Lenington Road,,Sallisaw,OK,74955,,4620,False,,False,0,6,35.4474,-94.816
6807846,Inactive,7846,Federal Military,Uscg Marine Terminal,HC 61 BOX 182,,Sallisaw,OK,74955,,6340,False,,False,0,2,35.3681,-94.8285
6857465,Active,57465,Gas Station,Casey's General Store #3510,1420 W Cherokee Ave,,Sallisaw,OK,74955,,809016993,False,,False,44,2,35.4595,-94.8066
7200045,Inactive,45,Not Listed,Sav-A-Trip  #102,103 N WILSON,,Sand Springs,OK,74063,,809009041,False,,False,0,3,36.1377,-96.1151
7200047,Inactive,47,Not Listed,Knute's Food Mart #1,12 W 41ST,,Sand Springs,OK,74063,,724,False,,False,0,2,36.1045,-96.1199
7221234,Inactive,21234,Not Listed,Airtech,8101 W 16TH ST,,Sand Springs,OK,74063,,809015094,False,,False,0,1,36.1408,-96.0838
7200048,Inactive,48,Gas Station,Sav-A-Trip #105,4007-B SAPULPA RD,,Sand Springs,OK,74063,,809015245,False,,False,0,5,36.1045,-96.1365
7201732,Active,1732,Not Listed,Sand Springs School Transp,408 W 55TH,,Sand Springs,OK,74063,,5585,False,,False,0,4,36.0834,-96.1329
7206121,Inactive,6121,Not Listed,Quiktrip #17,617 E 10TH,,Sand Springs,OK,74063,,5183,False,,False,0,2,36.1485,-96.1011
7200053,Inactive,53,Gas Station,Sav-A-Trip #112,1114 E Charles Page Blvd,,Sand Springs,OK,74063,,809017607,False,,False,0,3,36.1393,-96.0919
7201662,Inactive,1662,Not Listed,D & D Auto Repair,125 East 2nd Street,200 N LINCOLN,Sand Springs,OK,74063,,809017932,False,,False,0,3,36.1386,-96.1079
7201729,Inactive,1729,Gas Station,Former Service Station,4005 OLD SAPULPA RD,,Sand Springs,OK,74063,,809014540,False,,False,0,5,36.1057,-96.1187
7214105,Inactive,14105,Not Listed,"George E M Campbell, Trust",19502 W HWY 51,,Sand Springs,OK,74063,,809008790,False,,False,0,2,36.1338,-96.2101
7207276,Active,7276,Utilities,Swbt R66147 Sand Springs Co,217 N GARFIELD,,Sand Springs,OK,74063,,5784,False,,False,0,3,36.1392,-96.1115
7206067,Inactive,6067,Not Listed,Anderson Elementary School,RT. 5 BOX 161,2195 Anderson Road,Sand Springs,OK,74063,,208,False,,False,0,1,36.1736,-96.1843
5711676,Active,11676,Not Listed,Pogue Municipal Airport,3200 AIRPORT ROAD,,Sand Springs,OK,74063,9182462500.0,5584,False,,True,1,1,36.1763,-96.1504
7203409,Inactive,3409,Not Listed,Alice Roslyn Tillman,111 W 1ST,,Sand Springs,OK,74063,,128,False,,False,0,5,36.1374,-96.1121
7211327,Temporarily Closed,11327,Not Listed,"Master Lube & Wash, Inc.",1114 E Charles Page Blvd,,Sand Springs,OK,74063,9184371960.0,4114,False,,False,0,1,36.1387,-96.0914
7202012,Inactive,2012,Not Listed,Sand Springs Home Garage,216 S MAIN STR,,Sand Springs,OK,74063,,5582,False,,False,0,2,36.1386,-96.1101
7206790,Inactive,6790,Industrial,Fibercast Company,P.O. BOX 968,25 S MAIN STREET,Sand Springs,OK,74063,,2232,False,,False,0,15,36.1354,-96.1079
7200056,Active,56,Gas Station,Hiway Foodmart,1600 W Wekiwa Rd,,Sand Springs,OK,74063,9182419400.0,809019802,False,,False,12,3,36.141,-96.1369
7207841,Inactive,7841,Federal Non-Military,Keystone Project Office,ROUTE 1 BOX 100,23115 W Wekiwa Road,Sand Springs,OK,74063,,6340,False,,False,0,3,36.1524,-96.2486
7208727,Inactive,8727,Not Listed,Keith Schultz,"RT 2 BOX 41, 14111 W 41TH ST",,Sand Springs,OK,74063,,10240,False,,False,0,2,36.1049,-96.1509
7206514,Inactive,6514,Not Listed,Kmart #3067,1200 E CHARLES PAGE BLVD,,Sand Springs,OK,74063,,3685,False,,False,0,1,36.1396,-96.0879
7213153,Active,13153,Gas Station,Quiktrip #12R,2 E 41ST ST,,Sand Springs,OK,74063,,5183,False,,False,60,8,36.104,-96.1176
7208760,Inactive,8760,Not Listed,Public Service Co Of Oklahoma,1308 E CHARLES PAGE BLVD,,Sand Springs,OK,74063,9185992654.0,5141,False,,False,0,5,36.1408,-96.0866
7204282,Inactive,4282,Not Listed,"Koch Service, Inc.",11425 W. 56th Street South,,Sand Springs,OK,74063,9182451397.0,3689,False,,False,0,1,,
5700059,Active,59,Gas Station,Big Al's,3660 New Prue Road,,Sand Springs,OK,74063,9182452840.0,809017937,False,,False,12,3,36.2073,-96.21
7210075,Inactive,10075,Industrial,"Big Three Industries, Inc",403 S Main,,Sand Springs,OK,74063,,553,False,,False,0,3,36.1409,-96.1101
7210246,Inactive,10246,Not Listed,Kerr Glass Mfg Corp,S MAIN & MORROW,,Sand Springs,OK,74063,,5925,False,,False,0,1,36.0597,-96.0641
7213933,Inactive,13933,Not Listed,Arby's,120 E 2 STREET,,Sand Springs,OK,74063,,809008357,False,,False,0,3,36.1384,-96.1116
7211310,Inactive,11310,Not Listed,Sooner Pride Car Wash & Ctr,3300 S HWY 97,,Sand Springs,OK,74063,,711,False,,False,0,4,36.1138,-96.1171
7211389,Inactive,11389,Not Listed,Muffler Stop,33 MORROW RD,,Sand Springs,OK,74063,,1295,False,,False,0,4,36.1337,-96.1108
7221588,Inactive,21588,Not Listed,Former Service Station,11 W MORROW ROAD,,Sand Springs,OK,74063,,11129,False,,False,0,1,36.0799,-96.0349
7211491,Inactive,11491,Not Listed,Hissom Memorial Center,13805 W 51ST HWY,,Sand Springs,OK,74063,,12580,False,,False,0,2,36.0124,-96.1472
7211493,Inactive,11493,Not Listed,L E Rader Intensive Treat.,13323 W HWY 51,,Sand Springs,OK,74063,,12447,False,,False,0,1,36.1282,-96.1395
7211674,Inactive,11674,Not Listed,Maintenance Garage,405 W MORROW ROAD,,Sand Springs,OK,74063,,1295,False,,False,0,5,36.1337,-96.0029
7211675,Inactive,11675,Not Listed,Water Treatment Plant,300 W. MORROW ROAD,,Sand Springs,OK,74063,,5584,False,,False,0,1,36.1334,-96.1147
7211677,Inactive,11677,Not Listed,Sand Springs Warehouse & Oper,107 MORROW ROAD,,Sand Springs,OK,74063,,5141,False,,False,0,1,36.1337,-96.1128
7220829,Active,20829,Gas Station,Kum & Go #862,203 S ADAMS RD,,Sand Springs,OK,74063,9182462864.0,809008334,False,,False,22,3,36.1344,-96.1023
7212139,Inactive,12139,Not Listed,Akt Trucking,4901 W 51ST,,Sand Springs,OK,74063,,7410,False,,False,0,2,36.0903,-96.0478
7221273,Active,21273,Gas Station,Western Market Trading Post,308 S 209TH W AVE,,Sand Springs,OK,74063,9182458112.0,809015182,False,,False,14,2,36.1545,-96.2266
7212245,Inactive,12245,Not Listed,Gary Henry Company,1213-15 S DETROIT,,Sand Springs,OK,74063,,7834,False,,False,0,1,36.1458,-95.9827
7212316,Inactive,12316,Not Listed,Oklahoma Dept Of Transportation,145TH W AVE & HWY 51,,Sand Springs,OK,74063,,4699,False,,False,0,2,36.1321,-96.1544
7212754,Inactive,12754,Not Listed,Kindergarten Center,WILSON RD & OAK STR,,Sand Springs,OK,74063,,5585,False,,False,0,1,36.1333,-96.0583
7257889,Inactive,57889,Not Listed,Empty Lot,E Charles Page Blvd and S 59th W Ave,438 S 59th Ave,Sand Springs,OK,74107,9185699520.0,809018387,False,,False,0,1,36.1481,-96.0586
7212762,Inactive,12762,Gas Station,Kindergarden Center,Morrow Rd & Wilson Rd,251 STATE HWY 97,Sand Springs,OK,74063,,809017449,False,,False,0,2,36.1336,-96.1159
7213572,Inactive,13572,Not Listed,Richard Mccorkle Motor Co,400 E 2ND,,Sand Springs,OK,74063,,12107,False,,False,0,2,36.1382,-96.104
5700054,Active,54,Gas Station,Stop & Save #4,9733 SHELL CREEK DR,,Sand Springs,OK,74063,9182460231.0,809015313,False,,False,12,3,36.195,-96.1004
7209021,Inactive,9021,Not Listed,7 Eleven #202,201 E SECOND,,Sand Springs,OK,74063,,7930,False,,False,0,4,36.1384,-96.1127
7213729,Active,13729,Gas Station,Oxfords Convenience,601 E 10th St,,Sand Springs,OK,74063,9182412202.0,809019640,False,,False,8,2,36.1485,-96.101
7207076,Inactive,7076,Gas Station,River Mart 51,12000 W HWY 51,,Sand Springs,OK,74063,9182469242.0,809015851,False,,False,5,2,36.1224,-96.127
7212975,Active,12975,Gas Station,Quiktrip #23,200 S Hwy 97,,Sand Springs,OK,74063,,5183,False,,False,72,7,36.1357,-96.116
7209382,Active,9382,Not Listed,Joe's,7701 W 8TH,,Sand Springs,OK,74063,9182458944.0,3247,False,,False,28,3,36.1553,-96.1897
7207657,Inactive,7657,Not Listed,Stone Container Corp,200 W MORROW,,Sand Springs,OK,74063,,5896,False,,False,0,3,36.1334,-96.1138
7200055,Active,55,Gas Station,A & S Fuel,5500 S Hwy 97,,Sand Springs,OK,74063,9182453590.0,809015130,False,,False,12,3,36.084,-96.1202
7200051,Active,51,Gas Station,Lakeside Food Mart Inc,20911 W 8TH,,Sand Springs,OK,74063,9182450616.0,809019802,False,,False,12,4,36.1412,-96.1369
7204296,Inactive,4296,Not Listed,"Gary Henry Chevrolet, Inc",8700 CHARLES PAGE BLVD,,Sand Springs,OK,74063,,2429,False,,False,0,3,36.138,-96.0947
7200049,Active,49,Gas Station,Sav-A-Trip #106,200 E Broadway,,Sand Springs,OK,74063,9182454599.0,809019802,False,,False,12,2,36.1397,-96.1075
7200044,Active,44,Gas Station,Keystone Food Mart Inc,108 N Wilson,,Sand Springs,OK,74063,9182469499.0,809019802,False,,False,20,9,36.138,-96.1154
7200043,Active,43,Gas Station,J and S Quick Stop,720 W 41ST,,Sand Springs,OK,74063,,809019802,False,,False,8,2,36.1051,-96.1178
7203854,Inactive,3854,Not Listed,Keystone Equipment Co.,BOX 669,1698 W 17th,Sand Springs,OK,74063,,3652,False,,False,0,1,36.1398,-96.0133
7207455,Inactive,7455,Industrial,Flo Bend Inc,8635 W 21ST STR,,Sand Springs,OK,74063,,2264,False,,False,0,3,36.134,-96.0885
7205248,Inactive,5248,Not Listed,Barney & Son Automotive,3609 SAPULPA RD,,Sand Springs,OK,74063,,452,False,,False,0,2,36.109,-96.1189
7212959,Inactive,12959,Gas Station,Sunaco Inc,153 PECAN,,Sand Springs,OK,74063,,1295,False,,False,0,7,36.1356,-96.1143
7212960,Inactive,12960,Gas Station,Firestone Dx,215 E Broadway,,Sand Springs,OK,74063,,5925,False,,False,0,3,36.1397,-96.1068
7205466,Inactive,5466,Not Listed,Federated Metals Corp.,200 S WILSON,,Sand Springs,OK,74063,,2220,False,,False,0,1,36.1384,-96.1152
7205717,Inactive,5717,Industrial,Sheffield Steel Corporation,2300 S HWY 97,,Sand Springs,OK,74063,,5678,False,,False,0,4,36.1295,-96.1182
7205746,Inactive,5746,Not Listed,Interstate Electric Co,196 E MORROW RD,,Sand Springs,OK,74063,,2657,False,,False,0,1,36.1335,-96.1071
7206029,Inactive,6029,Not Listed,Sooner Pipe & Supply Corporation,SAND SPRINGS PIPE YARD 198 MORROW RD,,Sand Springs,OK,74063,,10353,False,,False,0,1,36.1335,-96.107
7205242,Inactive,5242,Not Listed,Bill Bean Plumbing & Electric,206 N WASHINGTON,,Sand Springs,OK,74063,,555,False,,False,0,2,36.1386,-96.1062
7206491,Inactive,6491,Not Listed,Billy E Fleming,116 W FIRST,,Sand Springs,OK,74063,,607,False,,False,0,4,36.1374,-96.1126
7200052,Active,52,Gas Station,Riverside Food Mart,13706 HWY 51 WEST,,Sand Springs,OK,74063,9182468700.0,809019802,False,,False,18,5,36.128,-96.1462
7201426,Inactive,1426,Not Listed,Midco Concrete Co,11401 W 57 PLACE,,Sand Springs,OK,74063,,809008642,False,,False,0,1,36.0806,-96.0052
7212147,Inactive,12147,Not Listed,City Of Sand Springs Municipal Golf Course,HWY 97   1801 N. MCKINLEY,,Sand Springs,OK,74063,,5925,False,,False,0,1,36.1637,-96.1036
7203113,Inactive,3113,Not Listed,Stone Container Corporation,200 W MORROW ROAD,,Sand Springs,OK,74063,,5896,False,,False,0,3,36.1334,-96.1138
7212294,Inactive,12294,Gas Station,Texaco Service Station 43-350-0040,2ND & WILSON,399 W 2nd ST,Sand Springs,OK,74063,,809008250,False,,False,10,10,36.1384,-96.1152
7207722,Inactive,7722,Not Listed,Neal R. Mccollough,RT 2 BOX 41 A 14113 W 41,13960 W 41st ST,Sand Springs,OK,74063,,10255,False,,False,0,1,36.1048,-96.1517
7202562,Active,2562,Not Listed,W-W Oil Co,226 N WASHINGTON,,Sand Springs,OK,74063,,6477,False,,False,8,2,36.1393,-96.1065
7202415,Inactive,2415,Not Listed,Keystone Public School,RT 3 BOX 900,23810 W Hwy 51,Sand Springs,OK,74063,,3654,False,,False,0,1,36.0043,-96.1522
