FACILITYID,NAME,ADDRESS,ADDRESS2,CITY,ZIP,ZIPEXTENSION,REGION,COUNTY,HCOLLCODE,HACCURACY,PDOP,SCORE,SOURCESCAL,GEOOWNER,HACCURUOM,GEOTYPNAME,HDATUMNAME,REFPTCODE,SOURCECODE,GEOCOLLECTEDBY,EASTING,NORTHING,UTM_ZONE,VERIFIED,PRIMARY,SENSITIVE,GPSMAKEMODEL,EPEORFOM,EPE_FOMMSRMNT,DATECOLLECTED,DATEADDED,DATEEDITED,USERNAME,GISCOMMENTS,CONVERTED_LONG,CONVERTED_LAT
ST0011880,WEST PLAINS DISTRICT,HWY 5 N,,MANSFIELD,65704,,SW,229,,0.00,,,0,,,,,,,"INT_EDELHUBER,Brian",0.0,0.0,,-1.0,0.0,0.0,,,0.00,2014-07-09 00:00:00.000,,,,"PER FILE REVIEW AND OTHER SEARCH METHODS (INTERNET, ASSESSOR, ETC), THIS SITE WAS UNABLE TO BE FOUND. THUS, NO VALID COORDINATES COULD BE ENTERED IN THE DATABASE.",,
ST0011881,EMINENCE FOREST DISTRICT,"PO BOX G, HWY 19 N",,EMINENCE,65466,,SE,203,I2,12.20,,,24000,5,Meters,POINT,NAD83,MA,D9,"HEISLER, J",642440.599,4118902.739,15,-1.0,0.0,0.0,,,,2011-09-02 00:00:00.000,1995-06-30 00:00:00.000,2011-09-02 00:00:00.000,"HEISLER, J",,-91.39483499935605,37.20573899888151
ST0011882,WASHBURN TOWER,HCR 79 BOX 44,,WASHBURN,65772,,SW,9,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",408857.473965,4051134.80019,15,-1.0,0.0,0.0,,,0.00,2014-06-19 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by DOQQ1990/NAIP2012",-94.0190379574854,36.6013607472265
ST0011884,MERAMEC FOREST DISTRICT,JCT BUS I-44 AND 185 S,,SULLIVAN,63080,,SL,71,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",661844.499536,4232019.40094,15,-1.0,0.0,0.0,,,0.00,2014-07-10 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-91.15111057740096,38.22160900034783
ST0011885,LAKE OZARK-LEBANON FOREST DISTRICT,PO BOX 911 HWY 5 S,,LEBANON,65536,,SW,105,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",531086.272,4166921.749,15,-1.0,0.0,0.0,,,,2021-09-10 00:00:00.000,,2021-11-22 00:00:00.000,"RANGEN, K",,-92.64760536992004,37.648922044219695
ST0011899,LAKE OZARK-CAMDENTON FOREST DIST.,PO BOX J,,CAMDENTON,65020,,SW,29,I2,12.20,,,24000,3,Meters,POINT,NAD83,TU,D9,"BROWN, R",519073.82,4208481.15,15 North,-1.0,0.0,0.0,,,,2017-03-28 00:00:00.000,,,, ,-92.78268149247063,38.0238286887245
ST0011900,BROOKFIELD MAINTENANCE CENTER,19 PERSHING RD,,BROOKFIELD,64628,,NE,115,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",491500.193,4403970.707,15,-1.0,0.0,0.0,,,,2021-09-10 00:00:00.000,,2021-11-22 00:00:00.000,"RANGEN, K",,-93.0992666368694,39.785641789259785
ST0011901,SALEM MAINTENANCE CENTER,HWY 72  32 W,,SALEM,65560,,SE,65,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",626797.318179,4166377.95276,15,-1.0,0.0,0.0,,,0.00,2014-07-10 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-91.56291225282511,37.63579365260692
ST0011902,MISSOURI DEPARTMENT OF CONSERVATION,2901 W TRUMAN BLVD,,JEFFERSON CITY,65101,,NE,51,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,567265.378954,4271784.79334,15,-1.0,0.0,0.0,,,,1999-08-18 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-92.2276110000077,38.59199999848022
ST0011903,DUCK CREEK WILDLIFE AREA,RT 1,,PUXICO,63960,,SE,223,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",760184.176829,4103897.77009,15,-1.0,0.0,0.0,,,0.00,2014-07-10 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-90.07441215670285,37.045266477444756
ST0011904,COLUMBIA RESEARCH CENTER,1110 COLLEGE AVE,,COLUMBIA,65201,,NE,19,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,558789.539687,4309803.73172,15,-1.0,0.0,0.0,,,,1999-07-26 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-92.32169400000838,38.935193998504744
ST0011893,ST LOUIS FOREST DISTRICT,RT 1 BOX 1599,,GLENCOE,63038,,SL,189,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"SCOTT, M",703135.224,4271003.165,15,-1.0,0.0,0.0,,,,2011-06-18 00:00:00.000,1995-06-30 00:00:00.000,2011-06-21 00:00:00.000,"HEISLER, J",,-90.66848200604994,38.564278015746574
ST0011894,SPRINGFIELD DISTRICT,412 S KILLINGSWORTH,,BOLIVAR,65613,1872,SW,167,I2,12.20,,,24000,5,Meters,POINT,NAD83,BL,N2,CARES,461641.282509,4162478.6054,15,-1.0,0.0,0.0,,,,2001-03-22 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-93.43459999999699,37.60859999845679
ST0011895,SPRINGFIELD DISTRICT,"PO BOX 491, HWY 65 N",,BRANSON,65616,,SW,213,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",480491.014732,4060979.85988,15,-1.0,0.0,0.0,,,0.00,2014-07-09 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-93.21838963509363,36.694270185728975
ST0011896,SPRINGFIELD DISTRICT,"PO BOX 491, W HWY 76",,BRANSON,65616,,SW,213,,0.00,,,0,,,,,,,"INT_EDELHUBER,Brian",0.0,0.0,,-1.0,0.0,0.0,,,0.00,2014-07-10 00:00:00.000,,,,"PER FILE REVIEW AND OTHER SEARCH METHODS (INTERNET, ASSESSOR, ETC), THIS SITE WAS UNABLE TO BE FOUND. THUS, NO VALID COORDINATES COULD BE ENTERED IN THE DATABASE.",,
ST0011897,WEST PLAINS FOREST DISTRICT,PO BOX 246,,HOUSTON,65483,,SE,215,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",593746.401659,4132780.24723,15,-1.0,0.0,0.0,,,0.00,2014-07-10 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-91.94171384774202,37.33697456250557
ST0011898,KANSAS CITY FOREST DISTRICT,1401 PARK RD,,BLUE SPRINGS,64015,7727,KC,95,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",388465.523,4322908.386,15,-1.0,0.0,0.0,,,,2021-09-10 00:00:00.000,,2021-11-22 00:00:00.000,"RANGEN, K",,-94.28890069857923,39.04813322543119
ST0011912,CANEY MOUNTAIN WILDLIFE AREA,RT 3 BOX 152,,GAINESVILLE,65655,,SW,153,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_EDELHUBER,Brian",554186.775041,4059287.95191,15,-1.0,0.0,0.0,,,0.00,2014-07-25 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by NAIP2012",-92.39354959552851,36.677673860137844
ST0011913,TED SHANKS WILDLIFE AREA,PO BOX 13,,ASHBURN,63433,,NE,163,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",657235.5,4379237.5,15,-1.0,0.0,0.0,,,,2011-10-19 00:00:00.000,1995-06-30 00:00:00.000,2011-10-19 00:00:00.000,"CORBIN, M",,-91.17002304433416,39.54842153428653
ST0011914,ST JOSEPH DISTRICT HEADQUARTERS,3408 ASHLAND,,ST JOSEPH,64506,,KC,21,G3,,3.20,,,5,,POINT,WGS84,RD,D9,"ROBERTS, J",344682.921574,4407349.18387,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2004-11-23 00:00:00.000,1995-06-30 00:00:00.000,2004-11-29 00:00:00.000,"ROBERTS, J",,-94.81428981634254,39.80196002051036
ST0011915,SWAN LAKE WILDLIFE AREA,RT 1,,SUMNER,64681,,NE,41,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"HEISLER, J",480215.114,4384779.762,15,-1.0,0.0,0.0,,,,2011-09-21 00:00:00.000,1995-06-30 00:00:00.000,2011-09-21 00:00:00.000,"HEISLER, J",,-93.23048499610684,39.61253999875388
ST0011916,FOUNTAIN GROVE WILDLIFE AREA,HWY W S,,MEADVILLE,64659,,NE,115,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_STEINBECK,Eli",473861.2075,4394639.31538,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by NAIP2012/DOQQ2008",-93.30489434403313,39.70120622452934
ST0011917,MO DEPT OF TRANSPORTATION,200 HARRISON ST,,JEFFERSON CITY,65101,1576,NE,51,G3,,3.20,,,5,,POINT,WGS84,TU,D9,INTERNS,571512.106359,4270737.85502,15,0.0,0.0,0.0,MARCH II,,,2001-12-21 00:00:00.000,1995-06-30 00:00:00.000,2004-10-20 00:00:00.000,"MASCHLER, H.",,-92.17897385999683,38.582255238482816
ST0011905,CHARLES W. GREEN WILDLIFE AREA,RT 1 BOX 100,,ASHLAND,65010,,NE,19,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,564577.400792,4296244.89116,15,-1.0,0.0,0.0,,,,1999-06-29 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-92.25619400001567,38.8126109984701
ST0011906,SCHELL-OSAGE WILDLIFE AREA,PO BOX 137,,SCHELL CITY,64783,,SW,217,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_EDELHUBER,Brian",404467.657269,4207244.51782,15,-1.0,0.0,0.0,,,0.00,2014-07-10 00:00:00.000,,,,"INT_EDELHUBER,Brian, Map Interpolated point. Verified by DOQQ1990/NAIP2003/NAIP2012",-94.08820081201267,38.007848689388574
ST0011907,FOUR RIVERS WILDLIFE AREA,E BALL RD,,RICH HILL,64779,,KC,13,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",383152.7459,4208686.203,15,-1.0,0.0,0.0,,,,2020-04-14 00:00:00.000,,2020-06-08 00:00:00.000,"RANGEN, K","PER FILE REVIEW AND OTHER SEARCH METHODS (INTERNET, ASSESSOR, ETC), THIS SITE WAS UNABLE TO BE FOUND. THUS, NO VALID COORDINATES COULD BE ENTERED IN THE DATABASE.",-94.33117725693899,38.01834184064931
ST0011908,MONTROSE WILDLIFE AREA,425 SW 1151 RD,,MONTROSE,64770,,KC,83,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"RANGEN, K",414724.295,4240716.57,15,-1.0,0.0,0.0,,,,2020-04-14 00:00:00.000,,2020-06-08 00:00:00.000,"RANGEN, K","PER FILE REVIEW AND OTHER SEARCH METHODS (INTERNET, ASSESSOR, ETC), THIS SITE WAS UNABLE TO BE FOUND. THUS, NO VALID COORDINATES COULD BE ENTERED IN THE DATABASE.",-93.9753950180288,38.3105001360037
ST0011910,ATLANTA WILDLIFE AREA,RURAL RT,,ATLANTA,65350,,NE,121,G3,,2.80,,,5,,POINT,WGS84,TU,D9,"ROBERTS, J",542267.960915,4414445.78993,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2005-06-23 00:00:00.000,1995-06-30 00:00:00.000,2005-06-28 00:00:00.000,"ROBERTS, J",,-92.50571307427902,39.87903350900326
ST0011911,PECK RANCH WILDLIFE AREA,RT P,,WINONA,65588,,SE,35,I2,12.20,,,24000,5,Meters,POINT,NAD83,MA,D9,"HEISLER, J",661256.5,4101119.3,15,-1.0,0.0,0.0,,,,2011-09-02 00:00:00.000,2000-06-16 00:00:00.000,2011-09-02 00:00:00.000,"HEISLER, J",,-91.18671700679013,37.04245305886631
ST0011925,HAMILTON MAINT LOT,JCT 13 AND 36,,HAMILTON,64644,,KC,25,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"HEISLER, J",414392.39,4398586.84,15,-1.0,0.0,0.0,,,,2011-08-05 00:00:00.000,1995-06-30 00:00:00.000,2011-08-05 00:00:00.000,"HEISLER, J",,-93.99901302672457,39.73287599884951
ST0011926,MT MORIAH MAINT LOT,RT Y,,MOUNT MORIAH,64665,,KC,81,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",431105.650571,4464652.16589,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by NAIP2012/DOQQ2008",-93.81101421802022,40.329563529716644
ST0011927,BETHANY MAINTENANCE LOT,3105 MILLER ST,,BETHANY,64424,,KC,81,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",413138.0,4457933.0,15,-1.0,0.0,0.0,,,,2012-03-10 00:00:00.000,1995-06-30 00:00:00.000,2012-03-10 00:00:00.000,"CORBIN, M",,-94.02158610668056,40.267361785306214
ST0011928,EAGLEVILLE MAINT LOT,JCT I-35 AND N,,EAGLEVILLE,64442,,KC,81,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",416849.044545,4480214.51974,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by NAIP2012/DOQQ2008",-93.98085211408969,40.46844875716298
ST0011929,KING CITY MAINT LOT,RT 169,,KING CITY,64463,,KC,63,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",369677.0,4433078.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,,,,-94.52756351600294,40.037868622553745
ST0011930,STANBERRY MAINT LOT,RT 169,,STANBERRY,64489,,KC,75,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",369746.0,4452566.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,1999-03-15 00:00:00.000,NREQHW-DAVIJ,,-94.53068749600513,40.213395864527335
ST0011918,CAMERON MAINT LOT,PO BOX 2,,CAMERON,64429,,KC,63,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CHAPMAN, P",393437.4,4400986.4,15,-1.0,0.0,0.0,,,,2011-09-23 00:00:00.000,1995-06-30 00:00:00.000,2011-09-27 00:00:00.000,"CHAPMAN, P",,-94.24389073316691,39.75212979853727
ST0011919,KINGSTON MAINT LOT,RT 13,,KINGSTON,64650,,KC,25,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",410718.360354,4388804.44043,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-94.04055730617631,39.64437150021838
ST0011920,BRAYMER MAINTENANCE LOT,836 N MURRAYS AVE,,BRAYMER,64624,,KC,25,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",431563.0,4383306.0,15,-1.0,0.0,0.0,,,,2012-03-09 00:00:00.000,1995-06-30 00:00:00.000,2012-03-09 00:00:00.000,"CORBIN, M",,-93.79707471437088,39.596755418499015
ST0011921,LATHROP MAINT LOT,RT 116,,LATHROP,64465,,KC,49,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",386568.64885,4379323.905,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ1990/NAIP2012",-94.32033103755568,39.55610859999928
ST0011923,GALLATIN MAINT LOT,RT 13,,GALLATIN,64640,,KC,61,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"SPECKART, E",417795.0,4418136.0,15,-1.0,0.0,0.0,,,,2012-07-23 00:00:00.000,1995-06-30 00:00:00.000,,,,-93.96176327299507,39.909325604774104
ST0011924,JAMESPORT MAINT LOT,RT 6,,JAMESPORT,64648,,KC,61,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",430467.0,4424997.0,15,-1.0,0.0,0.0,,,,2012-03-06 00:00:00.000,1995-06-30 00:00:00.000,2012-03-30 00:00:00.000,"CORBIN, M",,-93.81425404001565,39.97227103493141
ST0011938,TARKIO MAINT LOT,US 136,,TARKIO,64491,,KC,5,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,300577.926051,4478894.34253,15,-1.0,0.0,0.0,,,,2001-08-08 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-95.35120000061686,40.436800018952404
ST0011939,MARYVILLE MAINT LOT,US 136,,MARYVILLE,64468,,KC,147,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",343112.0,4469106.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,,,,-94.84758988782323,40.35777218451557
ST0011940,SKIDMORE MAINT LOT,RT DD,,SKIDMORE,64487,,KC,147,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",322986.0,4462044.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,,,,-95.0825078124645,40.290162664346035
ST0011941,CLEARMONT MAINTENANCE LOT,RT C (1 BLOCK W OF S PINE ST ON S SIDE),,CLEARMONT,64431,,KC,147,G3,,1.70,,,5,,POINT,WGS84,TU,D9,"ROBERTS, J",327482.979699,4486350.72153,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2004-11-23 00:00:00.000,1995-06-30 00:00:00.000,2012-03-10 00:00:00.000,"CORBIN, M",,-95.03623664889388,40.509969159798004
ST0011942,ALBANY MAINT LOT,US 136,,ALBANY,64402,,KC,75,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,386963.197597,4457029.80893,15,-1.0,0.0,0.0,,,,2001-08-30 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-94.32919999999037,40.256099999083865
ST0011943,GRANT CITY MAINT LOT,RT 46,,GRANT CITY,64456,,KC,227,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",380965.0,4482631.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,1999-03-16 00:00:00.000,NREQHW-DAVIJ,,-94.40449285108345,40.485846128241754
ST0011931,MAYSVILLE MAINT LOT,RT 6,,MAYSVILLE,64469,,KC,63,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",384253.0,4416459.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,1999-03-17 00:00:00.000,NREQHW-DAVIJ,,-94.35380464464885,39.89030204642351
ST0011932,FAUCETT MAINT LOT,RT DD,,FAUCETT,64448,,KC,21,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",345595.0,4384727.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,,,,-94.79832702164582,39.59837401036981
ST0011934,RUSHVILLE MAINT LOT,RT 116,,RUSHVILLE,64484,,KC,21,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",325650.0,4383798.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,1998-12-18 00:00:00.000,NREQHW-LENOM,,-95.03024938524095,39.58618202489137
ST0011935,PLATTSBURG MAINT LOT,RT C,,PLATTSBURG,64477,,KC,49,I2,12.20,,,24000,5,Meters,Point,NAD83,CF,D9,"COON, A",375841.0,4379859.0,15,-1.0,0.0,0.0,,,,2013-08-22 00:00:00.000,1995-06-30 00:00:00.000,1998-12-18 00:00:00.000,NREQHW-LENOM,,-94.4452643072994,39.55944310701177
ST0011936,MOUND CITY MAINT LOT,I-29 @ RT 118,,MOUND CITY,64470,,KC,87,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,309517.387152,4444659.77833,15,-1.0,0.0,0.0,,,,2001-08-08 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-95.23570000041366,40.13070001366891
ST0011937,ROCK PORT MAINT LOT,17009 HWY 136 (NW CORNER OF 275 AND 136),,ROCK PORT,64482,,KC,5,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",284741.0,4477575.0,15,-1.0,0.0,0.0,,,,2012-03-10 00:00:00.000,1995-06-30 00:00:00.000,2012-03-10 00:00:00.000,"CORBIN, M",,-95.53730454927536,40.42097871886004
ST0011951,22ND & GARFIELD MAINT LOT,22ND AND GARFIELD,,ST JOSEPH,64502,,KC,21,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,,"CORBIN, M",342841.04,4399871.48,15,-1.0,0.0,0.0,,,,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,2010-09-23 00:00:00.000,"HEISLER, J",,-94.83399000220223,39.734259967063394
ST0011953,PRINCETON MAINT LOT,RT 65 N,,PRINCETON,64673,,NE,129,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,N2,CARES,450963.533365,4474224.3766,15,-1.0,0.0,0.0,,,,2001-08-30 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-93.57799999999497,40.41719999845618
ST0011954,M & W MAINT LOT,RT JCT M AND W,,MERCER,64661,,NE,129,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_STEINBECK,Eli",461384.221204,4484481.0756,15,-1.0,0.0,0.0,,,0.00,2014-08-05 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-93.4557981536018,40.51014926852556
ST0011955,HARRIS MAINT LOT,RT 139,,HARRIS,64645,,NE,211,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",470156.1,4461232.5,15,-1.0,0.0,0.0,,,,2011-09-26 00:00:00.000,1995-06-30 00:00:00.000,2011-10-07 00:00:00.000,"CORBIN, M",,-93.35117193287337,40.30106485515421
ST0011956,UNIONVILLE MAINT LOT,RT 136,,UNIONVILLE,63565,,NE,171,I2,12.20,,,24000,,Meters,,NAD83,CO,D9,"INT_STEINBECK,Eli",498680.387987,4480572.99605,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-93.01556802597732,40.47583908352211
ST0011957,LUCERNE MAINT LOT,RT 136,,LUCERNE,64655,,NE,171,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",482298.596195,4480139.95581,15,-1.0,0.0,0.0,,,0.00,2014-07-24 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-93.208818273398,40.47175022071747
ST0011944,SHERIDAN MAINT LOT,RT 246,,SHERIDAN,64486,,KC,227,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"HEISLER, J",362530.0657,4486486.83,15,-1.0,0.0,0.0,,,,2011-08-05 00:00:00.000,1995-06-30 00:00:00.000,2011-08-05 00:00:00.000,"HEISLER, J",,-94.62276600065826,40.51772199459567
ST0011947,SAVANNAH MAINT LOT,US 71,,SAVANNAH,64485,,KC,3,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",342211.13963,4424326.38454,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-94.84723125079793,39.95436902721463
ST0011948,ST JOSEPH NORTH MAINT LOT,3602 N BELT,,ST JOSEPH,64506,1399,KC,21,A1,,,87,,5,,POINT,NAD83,,D9,"VANCE, S",344465.74,4407441.42,,0.0,0.0,0.0,,,,2013-08-27 00:00:00.000,1995-06-30 00:00:00.000,2013-08-27 00:00:00.000,"VANCE, S",,-94.81683097278261,39.802729960865925
ST0011949,ROCHESTER MAINT LOT,US 169,,ROCHESTER,64459,,KC,3,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",354535.364127,4418434.94267,15,-1.0,0.0,0.0,,,0.00,2014-07-23 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by NAIP2012/DOQQ2008",-94.70169974232914,39.90352005619295
ST0011950,ST JOSEPH SOUTH MAINT LOT,4718 S 169,,ST JOSEPH,64502,,KC,21,G3,,2.40,,,5,,POINT,WGS84,TU,D9,"ROBERTS, J",347223.656995,4398439.94708,15,0.0,0.0,0.0,TRIMBLE GEOEXPLORER XM,,,2004-11-23 00:00:00.000,1995-06-30 00:00:00.000,2004-11-29 00:00:00.000,"ROBERTS, J",,-94.78255426741838,39.72218538557565
ST0011965,CHILLICOTHE MAINT LOT,OLD HWY 36,,CHILLICOTHE,64601,,NE,117,I2,12.20,,,24000,5,Meters,POINT,NAD83,CF,D9,"CORBIN, M",453923.7,4403848.2,15,-1.0,0.0,0.0,,,,2011-11-23 00:00:00.000,1995-06-30 00:00:00.000,2011-11-23 00:00:00.000,"CORBIN, M",,-93.53809157820987,39.78333299002612
ST0011966,TRENTON MAINT LOT,JCT RT 6 AND 65,,TRENTON,64683,,NE,79,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,D9,"SPECKART, E",452860.0,4436207.0,15,-1.0,0.0,0.0,,,,2012-07-23 00:00:00.000,1995-06-30 00:00:00.000,,,,-93.552853556893,40.07481117469879
ST0011967,BROOKFIELD MAINT LOT,JCT 36 AND 11,,BROOKFIELD,64628,,NE,115,I2,12.20,,,24000,,Meters,,NAD83,TU,D9,"INT_STEINBECK,Eli",493223.160777,4402406.46098,15,-1.0,0.0,0.0,,,0.00,2014-07-24 00:00:00.000,,,,"INT_STEINBECK,Eli, Map Interpolated point. Verified by DOQQ2008/NAIP2012",-93.079128503,39.77156318152945
ST0011968,JCT C & V MAINT LOT,JCT C AND V,,BROOKFIELD,64628,,NE,115,I2,12.20,,,24000,5,Meters,POINT,NAD83,CO,CR,"CON_Fortin,Joel",497245.544028,4422673.463485,15,-1.0,0.0,0.0,,,,2014-04-07 00:00:00.000,1995-06-30 00:00:00.000,2014-04-07 00:00:00.000,"CON_Fortin,Joel","CON_Fortin,Joel Moved point to improve accuracy. Verified by NAIP2012/DOQQ2008.",-93.03224727229366,39.954191699981436
ST0011969,MENDON MAINT LOT,RT 11 AND CC,,MENDON,64660,,NE,41,I2,12.20,,,24000,5,Meters,POINT,NAD83,BL,N2,CARES,488570.323694,4381828.47085,15,-1.0,0.0,0.0,,,,2001-02-13 00:00:00.000,1995-06-30 00:00:00.000,2004-09-09 00:00:00.000,"ROBERTS, J",,-93.1330999999945,39.586099998469045
