OrganizationId,OrganizationFormalName,StampInit,StampDate,OwnerId
1288,PLEASANT HAWAIIAN HOLIDAYS,RKWAN,1999-03-31 16:00:08,906
1290,PNEUMATIC EQUIPMENT CO.,,,844
1291,POHAI NANI GOOD SAMARITAN KAUHALE,EJS,1996-02-29 00:00:00,1386
1292,POLYNESIAN HOSPITALITY,rkwan,2001-08-23 10:25:42,2061
1293,POLYNESIAN MANAGEMENT,SUP,1992-11-23 00:00:00,1673
1294,PONY EXPRESS COURIER CORP,,,845
1295,"PR DRILLING CO., INC.",,,846
1296,PRECISION ELECTRIC,RKWAN,1997-09-11 11:11:09,2206
1297,"PRECISION WOOD OF HAWAII,INC.",,,847
1298,PRESTRESSED CONCRETE,,,848
1299,"PRI GASCO, INC.",,,849
1300,PRINCEVILLE CORPORATION,rkwan,1999-03-25 10:52:21,1838
1301,"PRINCEVILLE SERVICE STATION, INC.",rkwan,2006-11-02 09:46:59,2233
1302,PRODUCE CENTER DEV. LTD.,,,850
1303,PRUDENTIAL INSURANCE CO. OF AMERICA,SUP,1992-04-24 00:00:00,860
1304,"PUNA SUGAR COMPANY, LTD.",,,863
1305,PUNAHOU REPAIR SHOP,SUP,1993-03-13 00:00:00,864
1306,PUNAHOU SCHOOL,,,865
1307,"PUNALU'U DEVELOPMENT, INC",SUP,1994-11-10 00:00:00,2031
1308,PUUEO POI FACTORY INC.,,,866
1309,PUUWAAWAA RANCH,,,867
1310,"QUALITY GENERAL, INC",rkwan,1998-08-12 14:33:10,2256
1311,QUALITY MASONS INC.,SUP,1993-04-29 00:00:00,868
1312,QUALITY SHEETMETAL & AIR CONDITIONING CO.,rkwan,1998-01-12 10:09:40,869
1313,"R. ELECTRIC, INC.",,,871
1314,"R. FUJIOKA & SONS, LTD.",,,872
1315,"R. OTANI CONTRACTOR, INC.",,,873
1316,"R.H.S. LEE, INC.",rkwan,2000-09-25 08:58:01,874
1317,RAILROADS OF HAWAII INC.,rkwan,1998-12-30 16:15:03,876
1318,"RAINBOW CHEVROLET, INC.",,,877
1319,"RAINBOW TOURS, INC.",,,878
1320,Rakuyo Ken U.S.A.,esadoyama,1998-04-28 15:36:51,2237
1321,RALPH KATO,rkwan,1997-09-29 15:26:56,2119
1322,RALPH M. TOMA DBA TOMA GARAGE,rkwan,1997-09-30 08:18:52,1061
1323,"RALPH S. INOUYE CO., LTD.",SUP,1993-07-17 00:00:00,879
1324,RALPH S. NISHIDA,,,880
1325,Ralph Saito,rkwan,2005-07-14 14:04:49,2494
1326,RALPH'S 76 INC.,,,881
1327,RAM CORPORATION,,,882
1328,RAY NAKAGAWA,rkwan,2005-02-28 08:55:19,2487
1329,RAYMOND TAMURA,SUP,1993-05-28 00:00:00,1469
1330,RAYMOND TANOUYE,RSK,1995-09-07 00:00:00,2106
1331,REAL ESTATE DELIVERY INC.,system admin,1997-04-16 08:29:10,2179
1332,REDONDO'S INC.,CCLARK,1997-01-23 14:22:53,884
1333,"REGO'S PURITY FOODS CO., INC.",,,885
1334,REHAB HOSPITAL OF THE PACIFIC,RKWAN,1997-09-22 14:49:05,2210
1335,RENT-A-WRECK,EJS,1996-02-29 00:00:00,1414
1336,REX TANAKA,rkwan,2001-05-25 11:30:04,2408
1337,REYNOLDS METALS COMPANY,rkwan,2001-05-08 16:59:19,886
1338,RICHARD & ANN KNAPP,EJS,1996-02-29 00:00:00,1716
1339,RICHARD F. TAM SING,RKWAN,2001-01-26 15:46:14,887
1340,RICHARD HIGA,SUP,1992-03-17 00:00:00,1458
1341,RICHARD ING,,,1226
1342,"RICHARD K. W. TOM, INC.",,,888
1343,RICHARD K.K. GRACE dba HAWAIIAN WESTERN TRANSPORT,,,1521
1344,RICHARD NISHIHARA,rkwan,1997-07-09 14:48:00,2190
1345,RICHARD R. KELLY - LIVING TRUST,,,1477
1346,RICHARD TOMISA,,,1219
1347,RICHARD Y. SAKIHAMA TRUST,SUP,1992-12-04 00:00:00,889
1348,"ROBERT CISCO & AMERICAN TRUST CO. OF HAWAII, INC.",SUP,1992-05-22 00:00:00,1397
1349,ROBERT FINAN,rkwan,1999-09-27 08:57:02,2363
1350,ROBERT HENRIQUES,SUP,1992-04-24 00:00:00,1499
1351,"ROBERT McMULLAN AND SON, INC.",rkwan,1999-04-22 13:45:54,890
1352,ROBERT P. TEMA,SUP,1993-08-27 00:00:00,1779
1353,ROBERT R. PERREIRA,,,891
1354,ROBERT S. FUJIWARA,SUP,1992-02-14 00:00:00,892
1355,"ROBERT'S BAKERY, INC.",,,893
1356,"ROBERTS HAWAII TOURS, INC",SUP,1994-02-24 00:00:00,896
1357,"ROBERTS HAWAII, INC.",SUP,1992-10-05 00:00:00,894
1359,ROJAC TRUCKING,SUP,1995-01-19 00:00:00,2045
1360,ROKAN PARTNERS,,,898
1361,ROLF VOSSEN,EJS,1996-02-29 00:00:00,2078
1362,RONALD DENIS,EJS,1996-02-29 00:00:00,899
1363,RONALD GOYA,,,1220
1364,RONALD HAMADA,EJS,1996-03-01 00:00:00,1709
1365,RONALD K./ MICHAEL T. TOSHIKAWA,EJS,1996-02-29 00:00:00,900
1366,"RONWILL, INC.",SUP,1993-04-29 00:00:00,901
1367,ROOFING SUPPLY,RKWAN,2001-05-07 13:32:10,2284
1368,ROSCOE MOSS COMPANY,,,902
1369,Rovens Tanaka Contractors Inc.,LNAGATOSHI,1996-09-05 15:48:23,2145
1370,ROY & ARDA TOGUCHI,,,903
1371,ROY S. MIYASAKI,RKWAN,2001-08-02 15:44:34,934
1372,"ROYAL CONTRACTING CO., LTD.",,,904
1373,"ROYAL HAWAIIAN MOVERS, INC.",rkwan,1999-01-13 09:58:03,905
1374,ROYAL KUHIO CONDOMINIUM ASSOCIATION OF APT OWNERS,RKWAN,2001-02-20 17:16:29,2364
1375,ROYAL WAIKOLOAN INC.,rkwan,1999-07-27 14:52:41,2254
1376,RTH INC. DBA HANZAWA STORE,RSK,1995-05-09 00:00:00,398
1377,"RURAL FOOD PROD., INC.",,,908
1378,RUSSELL ONODERA,RKWAN,1999-08-06 13:00:17,911
1379,"RYKOFF-SEXTON, INC",rkwan,1996-10-10 08:41:16,2153
1380,RYUSAKI CORPORATION,rkwan,2000-11-20 11:29:33,478
1381,S & F LAND CO.,rkwan,1998-11-02 11:46:10,2222
1382,"S & M SAKAMOTO, INC.",,,909
1383,"S & M WELDING CO., LTD.",rkwan,2000-06-28 14:04:10,910
1384,"S & Y CLOTHES CLEANING SERVICE, INC",SUP,1992-06-26 00:00:00,1514
1385,S I CENTER PARTNERS,SUP,1992-12-22 00:00:00,1684
1386,"S. YOKOYAMA, INC.",rkwan,1997-12-29 08:57:34,912
1387,S. YOSHIYAMA STORE LTD.,EJS,1996-03-01 00:00:00,913
1389,"S. YOSHIYAMA STORE, LTD.",SUP,1994-04-07 00:00:00,1972
1390,"S.K. ODA, LTD.",,,915
1391,S.Y. YAMANAKA LTD.,,,917
1392,SADAO MINAMI,rkwan,1996-08-13 11:10:18,2139
1393,SAIKI & SONS INC.,,,918
1394,SAINT FRANCIS HOSPITAL,,,919
1395,SAKO ELECTRIC,RSK,1995-12-20 00:00:00,2118
1396,"SAKODA GARAGE, INC.",,,920
1397,SALLY M. WOODDELL,,,921
1398,SAN AUTO BODY AND PAINTING,rkwan,1999-12-02 14:52:50,2372
1399,SAND ISLAND BUSINESS ASSN,SUP,1993-06-22 00:00:00,1768
1400,SAND ISLAND BUSINESS ASSOC.,SUP,1993-05-06 00:00:00,1746
1401,"SANKEN USA, INC",SUP,1993-11-08 00:00:00,1837
1402,SASAKI HONTEN,SUP,1992-12-16 00:00:00,1119
1403,SAVAGE WHOLESALE,SUP,1993-02-03 00:00:00,1333
1404,SAWAI BROTHERS PAINTING CO. LTD.,jruiz,2001-06-13 10:56:32,924
1405,SCAN LINE BUILDING,SUP,1993-06-29 00:00:00,1770
1406,SCHUBERT INDUSTRIES,,,1596
1407,"SCHUMAN CARRIAGE CO., LTD.",CJR,1995-04-19 00:00:00,926
1408,"SCHUMAN CARRIAGE MOTORS, LTD.",rkwan,2005-04-04 13:27:59,925
1409,SEABURY HALL,rkwan,2001-05-11 10:16:47,1363
1410,SEARS ROEBUCK & COMPANY,SUP,1994-02-18 00:00:00,928
1415,Security Armored Car Services of Hawaii,LNAGATOSHI,1996-09-05 14:33:30,2144
1416,"SEIBU HAWAII, INC.",,,933
1417,SEICHI HONMA STATION,rkwan,1999-01-04 16:04:26,2323
1418,Sen Plex Corporation,esadoyama,1998-02-20 11:31:58,2232
1419,"SENTER PETROLEUM, INC",rkwan,2004-05-10 14:13:15,935
1420,SENTINEL ALARM CO.,rkwan,2000-08-24 11:53:09,2376
1421,SERVCO PACIFIC,SUP,1993-04-01 00:00:00,1175
1422,SERVCO PACIFIC INC. DBA VEHICLE PROCESSING CENTER,rilaga,2005-05-24 14:07:46,1278
1423,"SERVCO PACIFIC, INC",SUP,1994-03-10 00:00:00,1945
1424,"SERVCO PACIFIC, INC.",,,937
1426,SEVEN HAWAIIANS CORP.,,,1300
1427,SHELL OIL COMPANY,RKWAN,2002-10-04 09:47:50,946
1428,SHELL OIL CORPORATION,RKWAN,2003-05-16 09:40:47,945
1429,Shelll Oil Products,rkwan,2005-08-01 10:24:27,2496
1430,SHELLY MOTORS INC.,RKWAN,1998-01-13 12:29:45,959
1431,"SHELLY MOTORS, INC",SUP,1993-01-04 00:00:00,1689
1432,SHELTON INVESTMENTS,rkwan,1999-02-17 12:44:31,2328
1433,SHELTON PROPERTIES PEARL HARBOR,rkwan,2000-02-24 11:47:56,830
1434,SHERMAN ENTERPRISES INC,,,961
1435,SHERWIN-WILLIAMS,,,1432
1436,SHIGEO SAKUDA Trust,RKWAN,2004-09-03 10:54:54,1599
1437,SHIGE'S SERVICE STATION INC.,,,962
1438,"SHIMAYA SHOTEN, LTD.",,,963
1439,"SHIMIZU & SONS CONSTRUCTION, INC",RSK,1995-09-19 00:00:00,964
1440,SHIRLEY RAWLINS,RKWAN,2006-01-17 10:00:48,2508
1441,"SHISHIDO MANJU SHOP, INC.",,,965
1442,SHORE INTERMEDIATE MAINT. ACT.,SUP,1994-09-06 00:00:00,966
1443,SHOSO TANAKA dba S. TANAKA STORE,,,967
1444,SHRINERS HOSPITALS FOR CRIPPLED CHILDREN,,,1507
1445,SIC PARTNERS,,,1418
1446,SIDNEY LEE,SUP,1993-03-03 00:00:00,1704
1447,SIGN DESIGN,SUP,1992-12-17 00:00:00,1337
1448,SILVERSWORD GOLF CLUB,rkwan,1998-12-21 16:09:46,2291
1449,"SMILE SERVICE STATION, INC.",SUP,1992-02-27 00:00:00,970
1450,SNOW WHITE LINEN,rkwan,1998-01-06 09:12:53,695
1451,"SOKEI DAIRY, LTD",rkwan,1997-09-29 14:49:48,2214
1452,SONOMURA ENTERPRISES,SUP,1993-05-04 00:00:00,1743
1453,SONY HAWAII COMPANY,,,1410
1454,Southern Foods Group L.P. dba Meadow Gold Dairies,rkwan,2005-12-06 13:08:20,1548
1455,SPALDING/WATAMULL HI PARTNERSHIP,,,401
1456,SPAWARSYCOM,SUP,1993-02-25 00:00:00,1700
1457,SPENCECLIFF CORPORATION,,,972
1458,"SPORTS SHINKO (PUKALANI) CO., LTD",RKWAN,1998-12-24 09:46:52,861
1459,SPRINGS INC,SUP,1994-08-18 00:00:00,2006
1460,ST. FRANCIS MEDICAL CENTER - WEST,rkwan,1998-10-20 11:55:05,2261
1461,ST. LOUIS-CHAMINADE ED. CENTER,,,973
1462,STADIUM MALL PARTNERSHIPS,,,1573
1463,STAN KOGASAKA,SUP,1992-05-01 00:00:00,1508
1464,"STANDARD ELECTRIC, INC.",,,974
1465,"STANDARD PLUMBING, INC.",,,975
1466,Stanely A. Wada Revocable Trust,RKWAN,2006-12-12 15:51:14,1615
1467,STANELY-KOPKE PARTNERS,SUP,1993-06-25 00:00:00,1766
1468,STANLEY & COLEEN MORINAKA,rilaga,2006-07-27 08:47:18,1675
1469,STANLEY I. HARA,RKWAN,1998-12-24 12:25:58,2276
1470,STANLEY KODAMA,rkwan,1996-11-25 11:20:19,2156
1471,STAN'S CONTRACTING,rkwan,1998-12-14 14:50:44,2258
1472,STAR ICE & SODA WORKS,SUP,1994-05-10 00:00:00,1988
1473,Starwoord Hotels and Resorts,rilaga,2006-09-26 13:16:05,2511
1474,STATE - DEPARTMENT OF ARGRICULTURE,rkwan,1999-02-26 09:21:11,1322
1475,STATE DAGS,SUP,1992-02-07 00:00:00,1407
1476,STATE DAGS - AUTO MANAGEMENT DIVISION,sborduz,2002-12-19 12:05:08,242
1477,STATE DAGS - DIVISION OF PUBLIC WORK,RKWAN,2002-01-02 08:49:51,2429
1478,STATE DAGS - DIVISION OF PUBLIC WORKS,SUP,1993-02-17 00:00:00,1667
1480,STATE DAGS - PROJECT MANAGEMENT BRANCH,SUP,1993-02-17 00:00:00,244
1481,STATE DB&F - HOUSING FINANCE & DEVELOPMENT CORP,SUP,1993-08-20 00:00:00,1805
1483,STATE DBEDT - CONVENTION CENTER AUTHORITY,RSK,1995-09-13 00:00:00,2108
1484,STATE DBEDT - HAWAII COMM DEVELOPMENT AUTHORITY,,,1401
1485,STATE DHHL,rkwan,1996-09-12 12:51:01,264
1487,STATE DHS - HAWAII HOUSING AUTHORITY,,,413
1489,STATE DHS - YOUTH CORRECTIONAL FACILITY,,,1298
1490,STATE DLNR,RKWAN,1998-10-14 11:19:19,267
1494,STATE DLNR - DIVISION OF FORESTRY & WILDLIFE,SUP,1992-07-22 00:00:00,1366
1496,STATE DLNR - DIVISION OF WATER AND LAND DEV,SUP,1994-07-29 00:00:00,2024
1497,STATE DLNR - ENGINEERING BRANCH,rkwan,2001-07-30 14:13:56,1526
1498,STATE DLNR - LAND DIVISION,rkwan,2000-10-04 10:08:04,2395
1500,STATE DLNR - STATE PARKS DIVISION,,,279
1501,STATE DOA,EJS,1996-02-29 00:00:00,1321
1502,STATE DOD,rkwan,1998-09-02 11:42:50,2263
1503,STATE DOD - ARMY NATIONAL GUARD,rkwan,1998-02-11 09:05:28,2041
1504,STATE DOD - HAWAII AIR NATIONAL GUARD,RKWAN,1998-02-26 09:14:19,1921
1505,STATE DOE,,,1606
1509,STATE DOE - AUXILIARY SERVICES SECTION,SUP,1993-04-26 00:00:00,1720
1510,STATE DOE - LAUPAHOEHOE HIGH & ELEMENTARY SCHOOL,RSK,1995-05-04 00:00:00,2077
1511,STATE DOE - LEEWARD COMMUNITY COLLEGE,RSK,1995-09-15 00:00:00,2088
1512,STATE DOE - PAHOA HIGH & INTERMEDIATE SCHOOL,rkwan,1998-10-16 11:18:04,243
1513,STATE DOH,rkwan,2002-09-23 16:34:11,573
1515,STATE DOH - COMMUNITY HOSPITALS DIVISION,knatarajan,1999-12-22 15:27:44,923
1516,STATE DOH - DEVELOPMENTAL DISAB. SERVICES BRANCH,RKWAN,2000-09-11 09:26:44,1001
1517,STATE DOH - HAWAII HEALTH SYSTEM CORP,rkwan,1999-01-19 08:49:51,2262
1518,STATE DOH - HAWAII STATE HOSPITAL,rkwan,1998-12-30 11:40:51,1512
1519,STATE DOH - HHSC,rkwan,1998-12-15 10:32:54,2280
1520,STATE DOH - KAUAI VETERANS MEMORIAL HOSPITAL,RKWAN,2003-05-27 12:54:07,596
1521,STATE DOH - KULA HOSPITAL,esadoyama,1998-12-01 09:13:20,2279
1522,STATE DOH - MALUHIA HOSPITAL,CJR,1995-05-01 00:00:00,2076
1523,STATE DOH - MAUI MEMORIAL HOSPITAL,,,697
1524,STATE DOH - VECTOR CONTROL,rkwan,2000-03-14 11:43:06,1160
1525,STATE DOH - VECTOR CONTROL BLDG,EJS,1996-02-29 00:00:00,1809
1526,STATE DOH KOHALA HOSPITAL,rkwan,2000-07-05 09:46:12,2248
1527,STATE DOT -  AIRPORTS,RKWAN,2005-11-08 09:59:47,1747
1528,STATE DOT - AIRPORTS DIVISION,,,981
1539,STATE DOT - HARBORS DIVISION,,,995
1541,STATE DOT - HIGHWAYS DIVISION,rkwan,2001-06-19 16:23:24,977
1546,STATE OF HAWAII,lnagatoshi,1996-07-22 14:50:04,1942
1547,STATE Of HAWAII - DAGS,RKWAN,2003-12-08 10:47:35,979
1548,STATE OF HAWAII - DAGS/ICSD,rilaga,2006-05-03 16:05:50,2348
1549,STATE OF HAWAII - HALE HOOLA HAMAKUA,rkwan,1998-12-30 16:08:39,2246
1550,STATE OF HAWAII - JUDICIARY,RKWAN,1999-07-09 12:02:34,2354
1551,STATE of Hawaii DAGS - CENTRAL SERVICES DIVISION,RKWAN,2004-01-29 10:20:12,565
1552,STATE OF HAWAII JUCICIARY,rkwan,2000-01-21 08:53:59,2300
1553,STATE OFFICE OF AGING,SUP,1993-12-08 00:00:00,1808
1554,"STATE POULTRY PROCESSORS, INC.",,,999
1555,STATE PSD,knatarajan,1999-09-27 10:21:10,633
1556,STATE PSD - MAUI COMMUNITY CORRECTIONAL CENTER,SUP,1992-12-18 00:00:00,1299
1557,STATE PSD - WAIAWA CORRECTIONAL FACILITY,RKWAN,1998-11-18 14:28:41,2295
1558,STATE PSD - WOMEN'S COMMUNITY CORRECTIONAL CENTER,rkwan,2000-06-05 17:01:48,1605
1559,STATE TL EQUIPMENT CORP.,,,1000
1560,STATE U.H.,SUP,1992-03-11 00:00:00,1564
1561,STATE U.H. - COLLEGE OF TROPICAL AGRICULTURE,,,1089
1563,STATE U.H. - CTAHR,RSK,1995-03-16 00:00:00,2060
1564,STATE U.H. - HAWAII AGRICULTURAL EXP STATION,,,1086
1565,STATE U.H. - HAWAII COMMUNITY COLLEGE,rkwan,1999-06-09 09:09:49,2270
1566,STATE U.H. - HAWAII NATURAL ENERGY INSTITUTE,,,1428
1567,STATE U.H. - HONOLULU COMMUNITY COLLEGE,rkwan,2000-09-05 16:33:08,2191
1568,STATE U.H. - KULA EXPERIMENT STATION,esadoyama,1998-12-01 09:12:29,2070
1569,STATE U.H. - MARINE CENTER,SUP,1992-04-24 00:00:00,1087
1570,STATE U.H. - MAUI COMMUNITY COLLEGE,RKWAN,1999-01-27 10:01:28,1652
1571,STATE U.H. - MAUI COUNTY RESEARCH,,,689
1572,STATE U.H. - MAUNA KEA OBSERVATORY SUPPORT SVCS,,,703
1573,STATE U.H. EXPERIMENT STATION,,,1084
1577,STATE UNIVERSITYOF HAWAII - MANOA,rkwan,1999-09-02 16:32:14,1453
1578,"STEELTECH, INC",SUP,1994-06-22 00:00:00,2001
1579,STEINER CORPORATION,,,1002
1580,STEPHANIE  K. LAUIFI,rkwan,2000-02-10 13:56:42,2209
1581,STEVE PARKER,jsherrer,1998-06-16 16:13:15,1776
1582,Steve Riggs,RKWAN,2006-02-16 14:27:31,2509
1583,STEVEN S. NAGAMINE,,,1003
1584,"STEVEN SUPER SERVICE, INC.",,,1004
1585,STOUFFER POIPU BEACH RESORT,EJS,1996-03-01 00:00:00,1760
1586,STOUFFER WAILEA BEACH RESORT,EJS,1996-02-29 00:00:00,1563
1587,STOUFFER WAIOHAI BEACH RESORT,EJS,1996-02-29 00:00:00,1005
1588,STRAUB CLINIC & HOSPITAL INC.,SUP,1993-05-12 00:00:00,1006
1589,"SUDA CONSTRUCTION & MASON, INC.",EJS,1996-03-01 00:00:00,1007
1590,"SUDA KIHEI STORE, INC.",rkwan,2001-01-17 15:54:22,1008
1591,SUE SHEN MARK,SUP,1994-08-03 00:00:00,1569
1592,SUISAN COMPANY LTD.,,,1009
1593,SUMIDA SERVICE STATION,,,1010
1594,SUN INDUSTRIES,SUP,1994-01-11 00:00:00,1930
1595,SUN SUN LAU LTD.,,,1011
1597,SUNAO MASUDA,,,1012
1598,"Sunset Heights Hawaii, llc",rkwan,2005-09-22 16:25:00,2499
1599,SUNSHINE RENT-A-CAR,,,1013
1600,"SUPER EXPRESS CO., LTD.",,,1015
1601,SUSAN ARAI,,,1016
1602,SUSAN SUENAGA,esadoyama,1997-07-02 19:00:14,2185
1603,SYLVA BRAIDWOOD,RSK,1995-06-08 00:00:00,2086
1604,T & T SALES & SERVICE,,,1017
1605,"T W SYSTEMS, LTD.",,,1240
1606,"T. OTAKE & SONS, LTD.",,,1018
1607,TABA SERVICE,rilaga,2006-07-27 10:21:02,2211
1608,TADAUUKI HORIUCHI,rkwan,2001-05-15 11:05:49,2021
1609,"TAGAMI AUTO SERVICE, LTD.",RKWAN,1998-12-24 10:41:37,1019
1610,"TAI HING CO., INC.",,,1020
1611,TAJIRO URANAKA,SUP,1994-05-17 00:00:00,1991
1612,TAKENAKA INTERNATIONAL (USA) LTD,EJS,1996-03-01 00:00:00,1555
1613,TAKEO & TOSHIO GOYA,,,369
1614,TAKEO KOMODA,SUP,1992-03-10 00:00:00,1452
1615,TAKEO NAGAMINE,,,1216
1616,TAKEO NAGAMORI,SUP,1993-03-13 00:00:00,1454
1617,TAKESHI YAMAMOTO,,,1021
1619,TAMEKICHI ISHIMARU,,,1062
1620,TANIGUCHI LAND TRUST,,,1022
1621,TATSUO KIMOTO,EJS,1996-02-29 00:00:00,1664
1622,"TED'S WIRING SERVICE, LTD.",,,1023
1624,"TERMINAL TRANSPORTATION, INC.",rkwan,2000-02-15 08:27:47,1024
1625,"TERRY'S NURSERY, INC.",rkwan,1997-12-11 14:01:45,1025
1626,TESORO HAWAII CORPORATION,rilaga,2005-11-04 13:58:05,2244
1627,TESTING,RKWAN,1996-08-02 09:50:46,2138
1628,TEVES REFRIGERATION & ALC INC.,,,1026
1629,TEXACO REFINING & MARKETING INC.,rkwan,2000-06-02 10:48:31,1027
1630,TEXRON DEFENSE SYSTEMS,gtabil,2006-12-11 09:38:51,1539
1631,THE BREAKERS HOTEL,,,1039
1632,THE CONNECTICUT BANK AND TRUST,EJS,1996-02-29 00:00:00,1267
1633,THE CONTEMPORARY MUSEUM,,,215
1634,"THE DAIEI (USA), INC",RSK,1995-03-23 00:00:00,1405
1635,THE ESTATE OF JAMES CAMPBELL,rkwan,1999-10-27 14:15:21,1352
1636,THE GAS COMPANY,rkwan,1998-10-28 12:04:18,2289
1637,THE GUTMAN REALTY COMPANY,,,1040
1638,THE HERTZ CORPORATION,rkwan,2000-05-31 11:31:20,2386
1639,THE HONU GROUP,rkwan,2002-05-06 11:29:50,2423
1640,THE MERRITT T. LAWS FAMILY TRUST,rkwan,2002-01-10 10:49:41,2425
1641,THE MODERN CLEANERS,rkwan,2000-09-15 10:10:40,2392
1642,THE O'BRIEN CORPORATION,EJS,1996-02-29 00:00:00,1583
1643,THE QUEEN'S MEDICAL CENTER,rkwan,2005-09-07 10:32:19,1047
1644,THE SALVATION ARMY,,,922
1647,THE SALVATION ARMY-ADULT REHAB.,SUP,1992-02-26 00:00:00,1048
1648,THE SOUTHLAND CORPORATION,,,1049
1649,THE VOLCANO STORE,EJS,1996-02-29 00:00:00,1474
1650,THE WHALER ON KAANAPALI BEACH,JRICHARDSON,2003-07-14 15:20:12,2298
1651,"THEO H. DAVIES EUROMOTORS, LTD.",SUP,1992-09-28 00:00:00,1051
1652,"THEO. H. DAVIES & CO., LTD.",,,1050
1653,"THOHT CONSTRUCTION, INC.",,,1053
1654,THOMAS AGAWA & ASS,RSK,1995-10-05 00:00:00,2115
1655,THOMAS ARTHUR HUGHES III TURST,rkwan,2004-05-02 10:08:40,2469
1656,Thomas Chock,rkwan,2005-03-01 10:18:40,2488
1657,THOMAS E. KILMER,,,1224
1658,THOMAS HAUPTMAN,rkwan,2000-04-13 15:46:11,2239
1659,THOMAS W.F. KAM TRUST,RSK,1995-08-14 00:00:00,2096
1660,"THOS. FUJIKAWA PAINTING CO.,INC.",,,1054
1661,TIDEWATER OIL COMPANY,EJS,1996-02-29 00:00:00,1792
1662,TIME OIL CO. OF NEVADA (SUB-LEASEE),SUP,1993-02-22 00:00:00,1055
1663,"TIP TOP CAFE & BAKERY, INC.",SUP,1992-06-01 00:00:00,1056
1664,"TMS-CURCI, LLC",rkwan,2005-09-20 10:26:02,2324
1665,TODOKI MACHINE & MARINE WORKS,,,1057
1666,"TOGUCHI SERVICE STATION, LTD.",rkwan,1999-08-02 13:58:21,1058
1667,"TOKUNAGA MASONRY, INC.",SUP,1992-09-25 00:00:00,1059
1668,TOLEDO TWIN PINE DAIRY INC,,,1060
1669,TOLLAN ASSOCIATES,CCLARK,1997-03-19 10:19:52,2083
1670,"TOM OKANO ENTERPRISES, INC",SUP,1994-05-10 00:00:00,1987
1671,TOM YOSHINAGA,EJS,1996-02-29 00:00:00,2048
1672,"TOMMY OF HAWAII, INC",SUP,1993-07-01 00:00:00,1778
1673,"TOMORI'S TOFU FACTORY, INC.",,,1063
1674,TONY HONDA PEARLRIDGE,,,1065
1675,Tosco Marketing Company,rkwan,2003-02-06 15:21:07,2187
1676,TOUCHSTONE PROPERTIES,SUP,1995-02-09 00:00:00,2051
1677,"TOUCHSTONE PROPERTIES, LTD",SUP,1995-02-10 00:00:00,2053
1678,TOWN INN,jruiz,2000-04-18 10:00:02,1979
1679,TOYO'S AUTO SALES & SERVICE,,,1067
1680,TRADEWINDS ELECTR. SERV & CONT,,,1068
1681,"TRANS HAWAIIAN - MAUI, INC.",RKWAN,2002-10-11 14:06:20,907
1682,"TRANS HAWAIIAN - OAHU, INC. OAHU",akatsura,1997-09-12 10:05:15,1791
1683,TRANS HAWAIIAN MAUI,,,1070
1684,TRANSCONTINENTAL DEVELOPMENT CO.,SUP,1993-03-22 00:00:00,1326
1685,TRANSPACIFIC RESOURCES,,,1074
1686,"TRAVEL PLAZA TRANSPORTATION, LLC",rkwan,1999-03-17 12:41:08,2034
1687,TRAVELERS R.A.C. CORP.,,,1075
1688,TRAVELERS RENT A CAR,SUP,1993-04-28 00:00:00,1727
1689,TRAVELERS USA,EJS,1996-02-29 00:00:00,1415
1690,TRI ISLE INC,rkwan,1998-12-21 12:27:18,1156
1691,TRI ISLE INC.,CCLARK,1997-03-19 14:17:10,2166
1692,"TROJAN LUMBER CO., INC.",,,1076
1694,TROPHONIUS LLC,rkwan,2005-09-28 15:01:34,2385
1695,TROPICAL FRUITS DISTRIBUTORS OF,,,1078
1696,TROPICAL RENT A CAR SYSTEMS INC.,,,1079
1697,TROPICAL ROBERT LTD.,EJS,1996-02-29 00:00:00,1732
1698,"Truststreet Properties, Inc. c/o Mahalo Express",rkwan,2005-09-22 16:53:18,2500
1699,TSUGO AOYAMA,,,1083
1700,Tsumoto Brothers,RKWAN,2004-09-21 08:56:31,2480
1701,TSURUYO GUSHIKEN,,,1480
1702,TSUTOMU ONOMURA,RSK,1995-03-20 00:00:00,1314
1703,U OF H  - FACILITIES PLANNING AND MANAGEMENT OFFIC,rkwan,2001-02-15 09:28:28,2397
1704,"U. OKADA & COMPANY, LTD.",,,1090
1705,U.S. AIR FORCE,RKWAN,2005-08-11 09:54:33,1108
1710,U.S. ARMY,rkwan,1999-07-30 16:49:12,2047
1711,U.S. Army - Contracting Officer's Representative,cclark,1996-11-27 10:18:51,2160
1713,U.S. ARMY 125TH SIGNAL BATTALION,rkwan,1999-07-30 16:42:03,1
1714,U.S. ARMY 25TH ID (L) & USARHAW,SUP,1994-06-06 00:00:00,1860
1715,U.S. ARMY CORPS OF ENGINEERS,SUP,1994-03-28 00:00:00,1946
1716,U.S. ARMY ENGINEER DISTRICT,rkwan,1999-02-17 11:32:59,1718
1717,"U.S. ARMY ENGINEER DISTRICT, HAWAII",RSK,1995-04-25 00:00:00,2073
1718,U.S. ARMY ENGINEER DIVISION,,,1343
1719,U.S. ARMY ENGINEERING DIVISION,SUP,1994-02-11 00:00:00,1934
1720,U.S. ARMY GARRISON,RKWAN,1998-08-28 16:32:30,1981
1721,"U.S. ARMY GARRISON, HAWAII",RSK,1995-09-07 00:00:00,2107
1722,U.S. ARMY SUPPORT COMMAND HAWAII,SUP,1993-11-16 00:00:00,1360
