FacilityID,TankID,TankName,TankLocation,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrant System,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,TankStatus,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther
6000730,6000730-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-02-21,1970-06-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000730,6000730-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-02-21,1976-06-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000730,6000730-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1996-02-21,1970-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000730,6000730-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1980-01-01,1940-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000730,6000730-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1980-01-01,1940-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000730,6000730-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1980-01-01,1940-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000731,6000731-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-07-31,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6000731,6000731-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2013-11-20,1989-07-31,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6000731,6000731-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1989-07-31,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6000731,6000731-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1992-09-15,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6000731,6000731-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-08-08,1987-07-02,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
6000731,6000731-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2013-11-20,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6000942,6000942-17,17,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-20,20,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-14,14,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-15,15,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-16,16,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-18,18,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-21,21,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-09,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1960-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1960-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1960-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-13,13,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-09,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-11,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-11,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-11,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1960-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1960-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000942,6000942-19,19,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2016-03-16,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000947,6000947-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-08-13,1954-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000947,6000947-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-08-13,1954-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000947,6000947-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-08-13,1954-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6000947,6000947-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1991-08-13,1954-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6001281,6001281-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1982-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6001281,6001281-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2001-10-21,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6001281,6001281-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,2008-07-01,No,Currently in use,1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,Installer certified by tank and piping manufacturers,
6001296,6001296-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,,No,Closed (removed from ground),1,Other,No,No,No,No,No,Yes,Single wall,,
6001297,6001297-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1987-01-01,1923-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6001348,6001348-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2015-01-08,1988-07-01,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Double-Walled,,
6001628,6001628-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1999-02-22,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6001628,6001628-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6001628,6001628-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2011-05-09,1999-01-05,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installation inspected and approved by implementing agency,
6001628,6001628-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2019-04-08,1990-07-12,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,Installation inspected and approved by implementing agency,
6001865,6001865-1,1,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,,,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6001993,6001993-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1973-01-01,1967-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002028,6002028-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1944-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002028,6002028-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1944-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002028,6002028-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1944-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002028,6002028-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1944-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002028,6002028-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1944-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002304,6002304-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1925-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002369,6002369-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1986-01-01,1986-07-02,No,Closed (removed from ground),1,Fiberglass reinforced plastic,No,No,Yes,No,No,No,Single wall,,
6002672,6002672-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1945-07-01,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002693,6002693-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1920-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6002891,6002891-2,2,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,1999-02-18,1957-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003330,6003330-2,2,Underground (entirely buried),Yes,Unknown,Yes,Unknown,No,1999-08-05,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003537,6003537-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1977-12-15,1943-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003537,6003537-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1977-12-15,1939-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003663,6003663-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1925-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003663,6003663-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1925-07-01,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003663,6003663-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1925-07-01,No,Closed (in place),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6003695,6003695-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1935-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003695,6003695-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1935-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003695,6003695-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1935-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003698,6003698-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1946-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003698,6003698-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1976-01-01,1946-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003742,6003742-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1947-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003773,6003773-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1926-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003773,6003773-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1926-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003773,6003773-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1926-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003773,6003773-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6003966,6003966-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1925-07-01,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004018,6004018-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004018,6004018-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004018,6004018-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004020,6004020-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004020,6004020-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004021,6004021-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6004234,6004234-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1929-07-01,No,Closed (in place),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6004515,6004515-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,2002-09-10,1965-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6004522,6004522-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1973-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6004522,6004522-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1973-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6004522,6004522-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1973-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005176,6005176-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-10-01,1981-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005519,6005519-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1928-07-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005520,6005520-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005520,6005520-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005520,6005520-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005520,6005520-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005520,6005520-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005520,6005520-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1988-01-01,1927-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-02-28,1970-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-10,10,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-18,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-11,11,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-12,12,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-13,13,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-19,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-14,14,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-28,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-15,15,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-28,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-16,16,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-28,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-17,17,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-05-02,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-18,18,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-05-02,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-19,19,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-05-11,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-02-28,1970-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-20,20,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-05-11,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-21,21,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-05-09,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-22,22,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-05-09,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-02-28,1970-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1993-02-28,1970-07-02,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-05-02,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1994-05-02,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-18,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-18,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005535,6005535-9,9,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-04-18,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-5,5,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-6,6,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-7,7,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
6005589,6005589-8,8,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1927-07-02,No,Closed (removed from ground),1,Unknown,No,No,No,No,No,Yes,Single wall,,
64,0000064-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-10-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
64,0000064-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-10-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
64,0000064-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-10-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
64,0000064-4,4,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1989-10-01,,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
7000001,7000001-1,1,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-01-01,1975-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
7000001,7000001-2,2,Underground (entirely buried),Yes,Unknown,No,Unknown,No,1995-01-01,1975-01-01,No,Closed (removed from ground),1,Asphalt coated or bare steel,No,No,No,No,No,Yes,Single wall,,
7000001,7000001-3,3,Underground (entirely buried),Yes,Unknown,No,Unknown,No,,1995-06-01,No,Currently in use,1,Composite/clad (steel w/fiberglass reinforced plastic),No,No,No,No,Yes,No,Double-Walled,Installer certified by tank and piping manufacturers,
