FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
3-002189,14194,4,Underground,In Service,Yes,No,No,No,No,,2017-10-17,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002190,12122,1,Underground,In Service,Yes,No,No,No,No,,2005-01-31,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002190,12123,2,Underground,In Service,Yes,No,No,No,No,,2005-01-31,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002190,12124,3,Underground,In Service,Yes,No,No,No,No,,2005-01-31,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002190,14135,4,Underground,In Service,Yes,No,No,No,No,,2017-07-28,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002192,11692,1,Underground,In Service,Yes,No,No,No,No,,2002-06-19,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002196,11698,1,Underground,Closed in Place,Yes,No,Yes,No,No,2002-05-20,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002230,12414,1,Underground,Removed,Yes,No,No,No,No,2007-06-28,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002231,11803,1,Underground,Closed in Place,Yes,No,No,No,No,2012-06-28,1997-05-01,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,No,,,,
3-002232,11802,1,Underground,In Service,Yes,No,No,No,No,,1997-05-01,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002233,11804,1,Underground,Removed,Yes,No,No,No,No,2012-06-26,2000-05-01,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,No,,,,
3-002234,11805,1,Underground,Removed,Yes,No,No,No,No,2012-06-26,2000-05-01,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,No,,,,
3-002241,11783,1,Underground,Removed,Yes,No,No,No,No,2003-05-30,1950-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002241,11785,2,Underground,Removed,Yes,No,No,No,No,2003-05-30,1950-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002241,11786,3,Underground,Removed,Yes,No,No,No,No,2003-05-30,1950-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002241,11784,4,Underground,Removed,Yes,No,No,No,No,2003-05-30,1950-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002244,11963,FOUST-1A,Underground,In Service,Yes,No,Yes,No,No,,2004-02-23,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002244,11965,FOUST-1B,Underground,In Service,Yes,No,Yes,No,No,,2004-02-23,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002244,11964,FOUST-2A,Underground,In Service,Yes,No,Yes,No,No,,2004-02-23,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002244,11966,FOUST-2B,Underground,In Service,Yes,No,Yes,No,No,,2004-02-23,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002247,11817,2,Underground,Closed in Place,Yes,No,No,No,No,2013-04-23,1993-11-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-002254,11864,6,Underground,Removed,Yes,No,No,No,No,2003-10-21,1968-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002254,11865,7,Underground,Removed,Yes,No,No,No,No,2003-10-21,1968-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002262,13425,6,Underground,Removed,Yes,No,No,No,No,2015-05-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002262,13611,7,Underground,In Service,Yes,No,No,No,Yes,,2015-09-22,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002262,13612,8,Underground,In Service,Yes,No,No,No,No,,2015-09-22,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002262,13613,9,Underground,In Service,Yes,No,No,No,Yes,,2015-09-22,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002297,12515,5,Underground,Removed,Yes,No,No,No,No,2008-04-02,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002297,12516,6,Underground,Removed,Yes,No,No,No,No,2008-04-02,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002341,12164,1,Underground,Removed,Yes,No,No,No,No,2005-11-11,1950-01-01,No,1,Steel (Unprotected),No,No,Yes,No,No,No,No,No,,,,
3-002346,12182,2,Underground,Removed,Yes,No,No,No,No,2006-01-24,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002346,12183,3,Underground,Removed,Yes,No,No,No,No,2006-01-24,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002346,12184,4,Underground,Removed,Yes,No,No,No,No,2006-01-24,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002346,12185,5,Underground,Removed,Yes,No,No,No,No,2006-01-24,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002369,13181,6,Underground,Removed,Yes,No,No,No,No,2013-05-16,1968-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002374,12250,1,Underground,Removed,Yes,No,No,No,No,2006-07-10,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002374,12251,2,Underground,Removed,Yes,No,No,No,No,2006-07-10,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002378,12317,1,Underground,In Service,Yes,No,No,No,No,,2006-09-25,No,1,Cathodically Protected Steel,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002378,12338,2,Underground,In Service,Yes,No,No,No,No,,2006-09-25,No,1,Polyethylene Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002378,12339,3,Underground,In Service,Yes,No,No,No,No,,2007-01-03,No,1,Polyethylene Tank Jacket,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002379,12394,1,Underground,In Service,Yes,No,No,No,No,,2007-02-16,Yes,2,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002382,12280,1,Underground,Removed,Yes,No,No,No,No,2006-09-21,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002382,12281,2,Underground,Removed,Yes,No,No,No,No,2006-09-21,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002382,12282,3,Underground,Removed,Yes,No,No,No,No,2006-09-21,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002383,12369,1,Underground,Removed,Yes,No,No,No,No,2006-09-08,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002383,12370,2,Underground,Removed,Yes,No,No,No,No,2006-09-08,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002383,12371,3,Underground,Removed,Yes,No,No,No,No,2006-09-08,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002396,12360,1,Underground,Removed,Yes,No,No,No,No,2007-01-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002406,12366,1,Underground,Removed,Yes,No,Yes,No,No,2007-09-13,1988-01-01,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,No,,,,
3-002408,12368,1,Underground,Removed,Yes,No,No,No,No,2007-04-03,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002411,12383,1,Underground,Removed,Yes,No,No,No,No,2007-05-15,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002416,12404,1,Underground,Removed,Yes,No,No,No,No,2007-05-24,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002422,12434,1,Underground,Removed,Yes,No,No,No,No,1988-11-01,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002424,12445,1,Underground,Removed,Yes,No,No,No,No,2007-09-19,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002424,12446,2,Underground,Removed,Yes,No,No,No,No,2007-09-19,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002424,12447,3,Underground,Removed,Yes,No,No,No,No,2007-09-19,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002433,12458,1,Underground,Removed,Yes,No,No,No,No,2007-10-18,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002438,12575,1,Underground,In Service,Yes,No,No,No,No,,2008-10-31,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002438,12576,2,Underground,In Service,Yes,No,No,No,Yes,,2008-10-31,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002438,12577,3,Underground,In Service,Yes,No,No,No,Yes,,2008-10-31,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002438,14178,4,Underground,In Service,Yes,No,No,No,No,,2017-09-22,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002440,12637,1,Underground,In Service,Yes,No,No,No,No,,2008-12-17,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002440,12638,2,Underground,In Service,Yes,No,No,No,Yes,,2008-12-17,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002440,12639,3,Underground,In Service,Yes,No,No,No,Yes,,2008-12-17,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002440,14249,4,Underground,In Service,Yes,No,No,No,No,,2018-01-18,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002442,12876,1,Underground,In Service,Yes,No,No,No,No,,2010-01-12,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002442,12877,2,Underground,In Service,Yes,No,No,No,Yes,,2010-01-12,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,Implementing Agency,,,,
3-002442,12878,3,Underground,In Service,Yes,No,No,No,Yes,,2010-01-12,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002442,14043,4,Underground,In Service,Yes,No,No,No,No,,2017-01-31,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002443,12497,1,Underground,Removed,Yes,No,No,No,No,2008-01-29,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002443,12506,2,Underground,Removed,Yes,No,No,No,No,2008-01-29,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002444,12488,1,Underground,Removed,Yes,No,No,No,No,2007-12-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002444,12489,2,Underground,Removed,Yes,No,No,No,No,2007-12-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002445,12503,1,Underground,Removed,Yes,No,No,No,No,2010-04-30,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002445,12504,2,Underground,Removed,Yes,No,No,No,No,2010-04-30,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002445,12505,3,Underground,Removed,Yes,No,No,No,No,2010-04-30,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002458,12545,1,Underground,Closed in Place,Yes,No,No,No,No,2008-06-13,1930-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002458,12546,2,Underground,Closed in Place,Yes,No,No,No,No,2008-06-13,1930-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002459,12578,1,Underground,In Service,Yes,No,No,No,No,,2008-11-05,No,1,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002459,12579,2,Underground,In Service,Yes,No,No,No,No,,2008-11-05,Yes,2,Composite (Steel w/Poly),No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002472,12574,1,Underground,Closed in Place,Yes,No,No,No,No,2008-10-01,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002478,12665,1,Underground,Removed,Yes,No,No,No,No,2009-10-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002478,12666,2,Underground,Removed,Yes,No,No,No,No,2009-10-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002478,12667,3,Underground,Removed,Yes,No,No,No,No,2009-10-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002479,12599,1,Underground,Removed,Yes,No,No,No,No,2009-01-25,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002479,12610,2,Underground,Removed,Yes,No,No,No,No,2009-02-24,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002493,12644,1,Underground,Removed,Yes,No,No,No,No,2009-08-19,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002513,12983,1,Underground,In Service,Yes,No,No,No,Yes,,2011-03-17,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002513,12984,2,Underground,In Service,Yes,No,No,No,Yes,,2011-03-17,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002516,12902,1,Underground,Removed,Yes,No,No,No,No,2010-12-03,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002516,12903,2,Underground,Removed,Yes,No,No,No,No,2010-12-03,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002520,12882,1,Underground,Removed,Yes,No,No,No,No,2010-09-03,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002523,12890,1,Underground,Removed,Yes,No,No,No,No,2010-10-05,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002530,12929,1,Underground,Closed in Place,Yes,No,No,No,No,2010-12-08,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002539,12944,1,Underground,Removed,Yes,No,No,No,No,2011-02-24,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002539,12945,2,Underground,Removed,Yes,No,No,No,No,2011-02-24,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002551,13012,1,Underground,In Service,Yes,No,No,No,No,,2011-10-03,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002551,13013,2,Underground,In Service,Yes,No,No,No,No,,2011-10-03,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002552,12974,1,Underground,Removed,Yes,No,No,No,No,2011-07-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002552,12975,2,Underground,Removed,Yes,No,No,No,No,2011-07-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002552,12976,3,Underground,Removed,Yes,No,No,No,No,2011-07-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002552,12977,4,Underground,Closed in Place,Yes,No,No,No,No,2011-07-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002557,12994,2,Underground,Removed,Yes,No,No,No,No,2011-09-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002557,12995,3,Underground,Removed,Yes,No,No,No,No,2011-09-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002557,12996,4,Underground,Removed,Yes,No,No,No,No,2011-09-26,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002562,13001,1,Underground,Removed,Yes,No,No,No,No,2011-11-07,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002562,13002,2,Underground,Removed,Yes,No,No,No,No,2011-11-07,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002562,13003,3,Underground,Removed,Yes,No,No,No,No,2011-11-08,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002568,13037,1,Underground,In Service,Yes,No,No,No,No,,2012-01-14,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002568,13038,2,Underground,In Service,Yes,No,No,No,Yes,,2012-02-14,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002568,13039,3,Underground,In Service,Yes,No,No,No,Yes,,,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002568,13040,4,Underground,In Service,Yes,No,No,No,No,,2012-01-14,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002574,13117,1,Underground,In Service,Yes,No,No,No,Yes,,2012-08-19,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002574,13118,2,Underground,In Service,Yes,No,No,No,Yes,,2012-08-19,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002574,13119,3,Underground,In Service,Yes,No,No,No,No,,2012-08-19,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002574,13120,4,Underground,In Service,Yes,No,No,No,No,,2012-08-19,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002582,13271,1,Underground,In Service,Yes,No,No,No,No,,2013-08-06,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002582,13272,2,Underground,In Service,Yes,No,No,No,No,,2013-08-06,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002591,13093,1,Underground,Removed,Yes,No,No,No,No,2012-09-17,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002591,13094,2,Underground,Removed,Yes,No,No,No,No,2012-09-17,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002591,13095,3,Underground,Removed,Yes,No,No,No,No,2012-09-17,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002591,13096,4,Underground,Removed,Yes,No,No,No,No,2012-09-17,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002591,13097,5,Underground,Removed,Yes,No,No,No,No,2012-09-19,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002592,13098,1,Underground,Closed in Place,Yes,No,No,No,No,2012-09-27,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002593,13103,1,Underground,Removed,Yes,No,No,No,No,2012-08-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002593,13104,2,Underground,Removed,Yes,No,No,No,No,2012-08-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002602,13154,1,Underground,Removed,Yes,No,No,No,No,2013-02-01,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002605,13243,1,Underground,In Service,Yes,No,No,No,Yes,,2013-04-04,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002605,13244,2,Underground,In Service,Yes,No,No,No,Yes,,2013-04-04,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002605,13245,3,Underground,In Service,Yes,No,No,No,No,,2013-04-04,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,No,Implementing Agency,,,,
3-002611,13216,1,Underground,Removed,Yes,No,No,No,No,2013-07-09,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002611,13217,2,Underground,Removed,Yes,No,No,No,No,2013-07-09,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002611,13218,3,Underground,Removed,Yes,No,No,No,No,2013-07-09,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002611,13219,4,Underground,Removed,Yes,No,No,No,No,2013-07-09,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002611,14404,7,Underground,Removed,Yes,No,No,No,No,2018-07-12,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002631,13236,1,Underground,Removed,Yes,No,No,No,No,2013-08-27,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002631,13237,2,Underground,Closed in Place,Yes,No,No,No,No,2013-08-27,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002631,13247,3,Underground,Removed,Yes,No,No,No,No,2013-09-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002631,13248,4,Underground,Removed,Yes,No,No,No,No,2013-09-12,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002639,13317,1,Underground,Closed in Place,Yes,No,Yes,No,No,2014-07-17,1990-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002642,13319,1,Underground,In Service,Yes,No,No,No,No,,2014-05-21,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002657,13312,1,Underground,Closed in Place,Yes,No,No,No,No,2014-06-19,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002657,13313,2,Underground,Closed in Place,Yes,No,No,No,No,2014-06-19,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002666,13341,1,Underground,Removed,Yes,No,No,No,No,2014-09-04,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002668,13347,1,Underground,Removed,Yes,No,No,No,No,2014-09-15,1950-01-01,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002683,13385,1,Underground,Removed,Yes,No,No,No,No,2015-03-11,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002693,13614,1,Underground,In Service,Yes,No,No,No,No,,2015-07-30,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002693,13615,2,Underground,In Service,Yes,No,No,No,Yes,,2015-07-30,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002693,13616,3,Underground,In Service,Yes,No,No,No,Yes,,2015-07-30,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002768,13574,1,Underground,Removed,Yes,No,No,No,No,2015-08-27,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002821,13752,1,Underground,In Service,Yes,No,No,No,Yes,,2016-01-15,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002821,13753,2,Underground,In Service,Yes,No,No,No,Yes,,2016-01-15,No,1,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002821,13754,3,Underground,In Service,Yes,No,No,No,No,,2016-01-15,Yes,2,Fiberglass Reinforced Plastic,No,No,Yes,No,No,No,Yes,Implementing Agency,,,,
3-002876,13722,1,Underground,Removed,Yes,No,No,No,No,2016-03-07,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002998,13912,1,Underground,Removed,Yes,No,No,No,No,2016-10-06,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002998,13913,2,Underground,Removed,Yes,No,No,No,No,2016-10-06,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002998,13914,3,Underground,Removed,Yes,No,No,No,No,2016-10-06,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
3-002998,13915,4,Underground,Removed,Yes,No,No,No,No,2016-10-06,,No,1,Asphalt Coated or Bare Steel,No,No,Yes,No,No,No,No,No,,,,
