land_location_id,site_id,drnk_water_well_within_14,location_name,address_1,address_2,city,county,state,zip,phone,tribe_owned,tribe,land_status,potential_abandoned,latitude,longitude,lat_lon_source,location_desc,created_by,created_date,updated_by,updated_date,region_id,tribe_id,geo_location
9558,5-150015,,Bailey's Groceries,596 Hwy. 34,,Grace,Caribou,ID,83241.0,(208) 425-3296,,,Not Indian Country,,42.50343,-111.73043,,,CBoulind,2011-04-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9643c10>
9559,5-150018,,Ken & Jim Andrus,826 Kelly Toponce Rd.,,Bancroft,Caribou,ID,83217.0,(208) 776-5380,,,Not Indian Country,,42.869824,-111.977959,,,CBoulind,2011-04-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9643e10>
9560,5-150024,,Soda Springs Chevron,295 E. 2nd S.,,Soda Springs,Caribou,ID,83276.0,(208) 547-4130,,,Not Indian Country,,42.65484,-111.59138,,,CBoulind,2011-04-05 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9648090>
9561,5-150026,,Mick's Mart,22 S. Main,,Bancroft,Caribou,ID,83217.0,,,,Not Indian Country,,42.719938,-111.885068,,,CBoulind,2017-05-04 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96482d0>
10264,3-440615,,Farmers Supply Co Op,622 E. Commercial St.,,Weiser,Washington,ID,83672.0,(208) 549-0966,,,Not Indian Country,,44.24481,-116.95894,,,CBoulind,2014-09-05 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96484d0>
10265,3-020610,,Council Fuel and Food,217 Michigan (Hwy. 95),,Council,Adams,ID,83612.0,(208) 253-0093,,,Not Indian Country,,44.72389,-116.43954,,,CBoulind,2011-11-15 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96486d0>
10266,3-440613,,City of Weiser 3,300 Block of W. Washington St. & Union Pacific Railroad,,Weiser,Washington,ID,83672.0,(208) 550-1367,,,Not Indian Country,,44.24012,-116.95794,,,CBoulind,2011-06-21 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96488d0>
10267,3-440614,,City of Weiser 4,W. 9th St. & W. Galloway St.,,Weiser,Washington,ID,83672.0,(208) 550-1367,,,Not Indian Country,,44.2491,-116.9836,,,CBoulind,2011-06-21 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9648ad0>
10268,2-180610,,Mary Ann's Grocery,116 Main St.,,Weippe,Clearwater,ID,83553.0,(208) 435-4213,,,Not Indian Country,,46.37633,-115.93669,,,DEBUG,2014-06-24 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9648d10>
10269,2-290632,,Crossroads Convience Store,700 2nd Ave.,,Deary,Latah,ID,83823.0,(208) 877-1606,,,Not Indian Country,,46.79911,-116.55595,,,CBoulind,2011-07-14 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9648f50>
10270,2-290633,,"Grange Supply Co., Inc.",120 Hwy. 6,,Potlatch,Latah,ID,83855.0,(208) 858-2127,,,Not Indian Country,,46.92733,-116.90519,,,CBoulind,2011-07-14 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9649190>
10271,OR3960,,Arco #4379,3110 E. Pacific Blvd.,,Albany,Linn,OR,97321.0,(503) 639-8098,,,Not Indian Country,,0.0,0.0,,,CBoulind,2018-03-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96493d0>
10272,OR10668,,Loves Travel Stop #449,400 NW Frontage Rd.,,Troutdale,Multnomah,OR,97060.0,(405) 242-2455,,,Not Indian Country,,45.543458,-122.392128,,,CBoulind,2016-09-26 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96495d0>
10273,OR12047,,Safeway #1542,2501 SW Cherry Park Rd.,,Troutdale,Multnomah,OR,97060.0,,,,Not Indian Country,,0.0,0.0,,,CBoulind,2016-05-31 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96497d0>
10274,OR10920,,Multnomah County Correction Facility (MCCF),1906 SW Halsey St.,,Troutdale,Multnomah,OR,97060.0,(503) 988-5080,,,Not Indian Country,,0.0,0.0,,,CBoulind,2015-10-06 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96499d0>
10275,OR8039,,Corbett Rack,36014 E. Historic Columbia River Hwy.,,Corbett,Multnomah,OR,97019.0,(503) 695-2555,,,Not Indian Country,,45.5319,122.29,,,DEBUG,2015-01-23 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9649c10>
10276,OR643,,Corbett Country Market,36801 E. Historic Coulumbia River Scenic Hwy,,Corbett,Multnomah,OR,97019.0,(503) 695-2234,,,Not Indian Country,,0.0,0.0,,,JGreeves,2006-02-24 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9649e10>
10277,OR404,,Eagle Flight Center,911 NW Graham Rd,,Troutdale,Multnomah,OR,97060.0,(503) 667-6886,,,Not Indian Country,,0.0,0.0,,,JGreeves,2006-02-24 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964a010>
10278,OR12044,,"Albertson""s Express #536",25691 SE Stark,,Troutdale,Multnomah,OR,97060.0,(503) 366-7779,,,Not Indian Country,,0.0,0.0,,,CBoulind,2008-06-24 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964a250>
10279,OR3146,,Gresham Sand & Gravel - Sundial Beach,5700 NE Sundial Rd,,Troutdale,Multnomah,OR,97060.0,,,,Not Indian Country,,0.0,0.0,,,eorzech,2015-04-20 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964a410>
10280,OR2200,,"Singh Properties, LLC",23720 NE Halsey St.,,Troutdale,Multnomah,OR,97060.0,,,,Not Indian Country,,45.53658,122.418788,,,CBoulind,2016-08-09 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964a5d0>
10281,OR5799,,Albany Shell,843 SE Pacific Blvd,,Albany,Linn,OR,97321.0,(541) 926-3559,,,Not Indian Country,,0.0,0.0,,,eorzech,2012-05-08 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964a810>
10282,OR11630,,Linn County Jail,1115 SE Jackson St.,,Albany,Linn,OR,97321.0,(541) 969-3950,,,Not Indian Country,,0.0,0.0,,,CBoulind,2013-02-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964aa10>
10283,OR978,,Carcraft Chevron,1010 Pacific SE,,Albany,Linn,OR,97321.0,(541) 928-0580,,,Not Indian Country,,0.0,0.0,,,Kgriffith,2008-04-16 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964ac50>
10284,OR9143,,UPS Corvallis,33399 Olesen Rd,,Albany,Linn,OR,97321.0,(503) 283-6586,,,Not Indian Country,,0.0,0.0,,,Kgriffith,2008-04-16 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964aed0>
10285,OR11037,,Northwest Natural Gas Co.,730 34th Ave. SW,,Albany,Linn,OR,97321.0,(503) 226-4211,,,Not Indian Country,,0.0,0.0,,,CBoulind,2013-02-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964b0d0>
10286,OR4297,,Leathers Oil #15,33385 Hwy 34 SE,,Albany,Linn,OR,97321.0,(503) 661-1244,,,Not Indian Country,,0.0,0.0,,,KHolt,2006-02-15 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964b310>
10287,OR4296,,Leathers Oil #14,3105 S. Santiam HWY,,Albany,Linn,OR,97321.0,,,,Not Indian Country,,0.0,0.0,,,JGreeves,2006-05-25 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964b4d0>
10288,OR3984,,Arco #5897,33200 SE HWY 34,,Albany,Linn,OR,97321.0,(541) 924-0459,,,Not Indian Country,,0.0,0.0,,,CBoulind,2018-03-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964b750>
10289,3-080611,,Placerville Store,200 S. Main St.,,Placerville,Boise,ID,83666.0,(208) 392-4329,,,Not Indian Country,,43.94279,-115.94656,,,CBoulind,2011-11-17 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964b990>
10290,4-070630,,Mountain Sunset Exxon,900 S. Main St.,,Bellevue,Blaine,ID,83313.0,(208) 788-8440,,,Not Indian Country,,0.0,0.0,,,CBoulind,2010-10-14 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964bbd0>
10291,OR169,,"Bozarth, Alan - Fern Hill Store",72657 Lentz Rd.,,Rainier,Columbia,OR,97048.0,(503) 556-9177,,,Not Indian Country,,0.0,0.0,,,DEBUG,2014-04-15 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe964be10>
10292,2-350625,,Albertson's Express #238,1024 21st St.,,Lewiston,Nez Perce,ID,83501.0,(208) 743-1529,,,Not Indian Country,,46.41003,-117.00155,,,Cambria,2017-03-24 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9654090>
10293,2-350621,,Mirastar #62025,2981 Thain,,Lewiston,Nez Perce,ID,83501.0,,,,Not Indian Country,,0.0,0.0,,,eorzech,2012-05-08 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96542d0>
10294,OR7043,,Blachly Lane Co-Op,90680 Hwy. 99,,Eugene,Lane,OR,97402.0,(541) 688-8711,,,Not Indian Country,,0.0,0.0,,,CBoulind,2015-10-06 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9654510>
10295,OR781,,River Road 76,2090 River Rd.,,Eugene,Lane,OR,97404.0,(541) 968-4555,,,Not Indian Country,,44.095303,123.128368,,,CBoulind,2013-04-25 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9654790>
10296,OR5755,,Transportation,1938 West 8th Ave,,Eugene,Lane,OR,97402.0,(541) 687-3257,,,Not Indian Country,,0.0,0.0,,,rcutler,2006-03-13 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96549d0>
10297,OR6963,,Barger Shell,4945 Barger Dr.,,Eugene,Lane,OR,97402.0,,,,Not Indian Country,,44.085056,-123.183833,,,CBoulind,2015-05-05 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9654c10>
10298,OR11335,,Seneca Cardlock,65 N. Seneca,,Eugene,Lane,OR,97402.0,,,,Not Indian Country,,0.0,0.0,,,rcutler,2006-03-13 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9654e50>
10299,OR11777,,Ron's Oil #16,367 Hwy. 99N,,Eugene,Lane,OR,97402.0,(541) 396-5571,,,Not Indian Country,,44.065417,-123.137806,,,CBoulind,2012-03-22 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96550d0>
10300,OR3444,,Stage Shop Pacific Pride Cardlock,285 W. 6th,,Eugene,Lane,OR,97402.0,,,,Not Indian Country,,0.0,0.0,,,RCutler,2005-12-28 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96552d0>
10301,OR1388,,Jackson Food Stores #544,2690 River Rd.,,Eugene,Lane,OR,97404.0,(208) 888-6061,,,Not Indian Country,,44.103114,123.131638,,,CBoulind,2013-04-25 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9655510>
10302,OR111,,AMA #1,7255 S. 6th St.,,Klamath Falls,Klamath,OR,97603.0,(503) 882-3463,,,Not Indian Country,,42.197833,-121.700333,,,CBoulind,2017-08-17 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9655790>
10303,OR151,,Widmer Service Center,118 SW 1st,,Ontario,Malheur,OR,97914.0,(503) 889-8296,,,Not Indian Country,,0.0,0.0,,,eorzech,2012-05-07 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96559d0>
10304,OR582,,University Texaco,1880 Franklin Blvd,,Eugene,Lane,OR,97402.0,,,,Not Indian Country,,0.0,0.0,,,eorzech,2015-05-12 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9655b90>
10305,OR697,,Pacific Pride Cardlock,978 S. Spring St.,,Klamath Falls,Klamath,OR,97601.0,(541) 815-1444,,,Not Indian Country,,42.219861,-121.772806,,,showell,2019-11-08 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9655d90>
10306,OR1277,,William's Bakery,"1760 E. 13th St.
P.O. Box 1375",,Eugene,Lane,OR,97440.0,(503) 485-8211,,,Not Indian Country,,0.0,0.0,,,CBoulind,2015-10-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9655f90>
10307,OR1297,,Kmart #9515,914 E. Idaho Ave.,,Ontario,Malheur,OR,97914.0,(503) 889-7283,,,Not Indian Country,,0.0,0.0,,,CBoulind,2015-10-01 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96561d0>
10308,AK304,,Holland America - Juneau Bus Facility,3241 Hospital Dr.,,Juneau,Juneau,AK,99801.0,(907) 456-7744,,,Not Indian Country,,58.330641,-134.469885,,,CBoulind,2015-01-20 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96563d0>
10309,OR9550,,Boone St. Chevron,17830 SE Boones Ferry Rd.,,Lake Oswego,Clackamas,OR,97035.0,(503) 310-9393,,,Not Indian Country,,45.396583,-122.741417,,,CBoulind,2018-04-23 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96565d0>
10310,OR11983,,Willamette View,13021 SE River Rd.,,Milwaukie,Multnomah,OR,97222.0,(503) 652-6207,,,Not Indian Country,,0.0,0.0,,,RCutler,2006-01-03 00:00:00,,,11,,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9656810>
8030,2400001,,"Craigmont Air Service, Inc.","Box 280, Craigmont Airport",,Craigmont,Lewis,ID,83523.0,(208) 924-5782,,,Indian Land,,46.24700967,116.47339071,,,tchang,2017-07-27 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9656a50>
8031,2400003,,Clearwater County Sheriff's Dept.,CPRR Grounds,,Orofino,Clearwater,ID,83544.0,(208) 476-4521,,,Indian Land,,0.0,0.0,,,CBoulind,2016-03-24 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9656cd0>
8032,2400004,,Nez Perce Co. Road Dept.,Gifford Shop,,Lewiston,Nez Perce,ID,83501.0,(208) 836-5799,,,Indian Land,,46.4100598,-117.0079001,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9656f90>
8033,2400005,,Nezperce Rochdale Co.,S. Pine Industrial Area,,Nezperce,Lewis,ID,83543.0,,,,Indian Land,,46.235795,-116.242035,Geocode,,tchang,2016-03-24 00:00:00,,2022-10-06 09:03:00,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96571d0>
8034,2400006,,Clearwater County Road Dept.,"CPRR Grounds 
P.O. Box 812",,Orofino,Clearwater,ID,83544.0,,,,Indian Land,,46.4816321,-116.2533192,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:00,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9657410>
8035,2400007,,Clearwater Forest Industries,"Hwy. 13 S., P.O. Box 340",,Kooskia,Idaho,ID,83539.0,(208) 926-4266,,,Indian Land,,46.13966876,-115.9788647,Geocode,,tchang,2016-03-24 00:00:00,,2022-10-06 09:03:00,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9657690>
8036,2400009,,Tom Cat's Sporting Goods,618 East Business Hwy. 12 (Broadway Ave.),,Kooskia,Idaho,ID,83539.0,(208) 926-4359,,,Fee Land,,46.140806,-115.978861,,,CBoulind,2019-12-03 00:00:00,JGREEVES,2021-09-02 17:30:15,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9657910>
8037,2400010,,Kooskia Mart,101 S. Main St.,,Kooskia,Idaho,ID,83539.0,(208) 451-6611,,,Fee Land,,46.138639,-115.978472,,,CBoulind,2020-08-27 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9657bd0>
8038,2400011,,McCoy's Cash Grocery,301 S. Main St.,,Kooskia,Idaho,ID,83539.0,,,,Indian Land,,46.136583,-115.978222,,,tchang,2016-02-16 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9657e10>
8039,2400012,,Ferdinand Service Station,233 Main St.,,Ferdinand,Idaho,ID,83526.0,,,,Fee Land,,46.1523054,116.38822762,,,tchang,2016-03-24 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965c090>
8040,2400013,,Lapwai School District #341 - School Bus Barn,"Agency Loop, Bus Barn Rd.",,Lapwai,Nez Perce,ID,83540.0,(208) 843-2681,,,Indian Land,,46.3960894,116.80431741,,,CBoulind,2016-03-24 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965c2d0>
8041,2400016,,Lapwai High School,404 S. Main St.,,Lapwai,Nez Perce,ID,83540.0,(208) 843-2622,,,Indian Land,,46.40153801,-116.805579,Geocode,,CBoulind,2021-03-29 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965c590>
8042,2400017,,Jack's Pit Stop,519 Oak St.,,Nezperce,Lewis,ID,83543.0,,,,Indian Land,,46.23373938,-116.2404071,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:00,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965c850>
8043,2400018,,Duckers 8th Over Fuel Co.,114 N. Main St.,,Kooskia,Idaho,ID,83539.0,,,,Indian Land,,46.14191889,115.97914294,,,tchang,2016-02-16 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965ca90>
8044,2400020,,Dworshak Dam,"U.S. Army Corps of Engineers, P.O. Box 48",,Ahsahka,Clearwater,ID,83520.0,(208) 476-1247,,,Indian Land,,46.511583,-116.292444,,,CBoulind,2020-08-27 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965cd10>
8046,2400022,,Pratt Ranch,Trautman Rd.,,Craigmont,Lewis,ID,83523.0,,,,Indian Land,,0.0,0.0,,,CBoulind,2016-03-24 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965cf90>
8047,2400023,,Central Highway District,501 Boulevard,,Craigmont,Lewis,ID,83523.0,(208) 924-5971,,,Indian Land,,46.24325,-116.463806,,,CBoulind,2020-08-27 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965d210>
8048,2400024,,Reid Farm,"Rt. 2, Box 54",,Craigmont,Lewis,ID,83523.0,(208) 937-2522,,,Indian Land,,46.304167,-116.325,,,CBoulind,2016-03-24 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965d4d0>
8049,2400025,,Dell Lunders,"1 1/2 miles S of Reuben
Rt. 2, Box 1C",,Reubens,Lewis,ID,83548.0,(208) 924-5928,,,Indian Land,,46.32242,-116.54047,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965d790>
8050,2400027,,George J. Patton,Patton Rd.,,Craigmont,Lewis,ID,83523.0,(208) 924-5493,,,Indian Land,,46.26760374,-116.4941095,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965da50>
8051,2400028,,Meacham Farms,"HCR 1, Box 73",,Craigmont,Lewis,ID,83523.0,(208) 937-2438,,,Indian Land,,46.24116,-116.469775,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965dd50>
8052,2400029,,Richard Renner,Rt. 1 Box 40,,Craigmont,Lewis,ID,83523.0,(208) 924-7440,,,Indian Land,,46.24037465,-116.4746862,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965e050>
8053,2400030,,Brammer Ranches,24282 Brammer Rd.,,Lenore,Nez Perce,ID,83541.0,(208) 836-5529,,,Indian Land,,46.452972,-116.535861,,,CBoulind,2019-12-03 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965e2d0>
8055,2400032,,Heitstuman Ranch Co.,Rt. 1 Box 50,,Culdesac,Nez Perce,ID,83524.0,(208) 843-5680,,,Indian Land,,46.37411504,-116.6791949,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965e590>
8056,2400033,,Dworshak National Fish Hatchery,PO Box 48,,Ahsahka,Clearwater,ID,83520.0,,,,Indian Land,,46.50123757,116.32047213,,,tchang,2016-03-25 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965e7d0>
8057,2400034,,Henderson Inventory Farm,"HCR Box 74 (Jacob's Road, 5 miles SW of Nezperce)",,Nezperce,Lewis,ID,83543.0,(208) 937-2206,,,Indian Land,,46.235795,-116.242035,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965ea50>
8058,2400035,,"Leo R. Hasenoehrl, Jr.","Rt. 1, Box 42, 25746 Bundy Lane",,Culdesac,Nez Perce,ID,83524.0,(208) 843-7769,,,Indian Land,,46.31105398,-116.732512,Geocode,,tchang,2016-02-16 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965ecd0>
8059,2400036,,Culdesac Keylock,North & South Hwy.,,Culdesac,Nez Perce,ID,83524.0,,,,Indian Land,,46.37531,-116.669795,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965ef10>
8061,2400038,,Riener Concrete Products,431 Railroad Ave.,,Ferdinand,Idaho,ID,83526.0,,,,Indian Land,,46.15361928,-116.3867192,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965f150>
8062,2400039,,Bovey Oil Co. (Craigmont Service Station),Corner of Division & Main Streets,,Craigmont,Lewis,ID,83523.0,,,,Fee Land,,46.24059458,116.47348703,,,CBoulind,2020-08-31 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965f350>
8063,2400040,,Ruckman Ranch,"Rt. 2, Box 30",,Reubens,Lewis,ID,83548.0,(208) 924-6476,,,Indian Land,,46.32535083,-116.5441015,Geocode,,CBoulind,2019-12-17 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965f650>
8064,2400041,,Linda Barnet,Valley View Subdivision,,Kamiah,Lewis,ID,83536.0,(208) 935-0022,,,Indian Land,,46.196111,-116.00925,,,tchang,2016-02-16 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965f8d0>
8065,2400042,,Peter K. Wilson,"Rt. 1, Box 33",,Lapwai,Nez Perce,ID,83540.0,(208) 843-2405,,,Indian Land,,46.4036902,-116.8036448,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965fbd0>
8066,2400043,,City of Kamiah,Kamiah Municipal Airport,,Kamiah,Lewis,ID,83536.0,,,,Indian Land,,46.22661409,-116.0300089,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe965fe50>
8067,2400044,,Cottonwood Community Federal Credit Union,221 Main St.,,Craigmont,Lewis,ID,83523.0,,,,Indian Land,,46.24049701,-116.477365,Geocode,,tchang,2016-02-16 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9668110>
8068,2400045,,Del's Electric Shop & Warehouse,Mission Creek & Rock Creek Rds.,,Culdesac,Nez Perce,ID,83524.0,(208) 843-5333,,,Indian Land,,46.35862002,-116.7197599,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9668390>
8069,2400046,,McIntosh & Sons,3215 Powers,,Lewiston,Nez Perce,ID,83501.0,(208) 743-1668,,,Indian Land,,46.37021798,-116.861964,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9668690>
8070,2400047,,"Henderson Fuel Stop, Inc.",7450 North & South Hwy.,,Lewiston,Nez Perce,ID,83501.0,(208) 746-4401,,,Indian Land,,46.43601716,-116.9686112,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9668910>
8071,2400048,,Craigmont Farm Store,"15 E. Main St., P.O. Box 128",,Craigmont,Lewis,ID,83523.0,(208) 924-5281,,,Fee Land,,46.240389,-116.472806,,,CBoulind,2020-08-27 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9668b50>
8072,2400049,,Osburn Bros,2nd Lorhama W,,Craigmont,Lewis,ID,83523.0,,,,Indian Land,,46.24012271,116.47497467,,,tchang,2016-03-25 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9668dd0>
8073,2400050,,Joe Wagner & Sons,Rt. 1 Box 46 Fletcher,,Craigmont,Lewis,ID,83523.0,(208) 924-5613,,,Indian Land,,46.31038173,-116.4097167,Geocode,,CBoulind,2016-03-24 00:00:00,,2022-10-06 09:03:01,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe9669050>
8074,2400051,,Pit Stop,Hwy. 12 & 3rd St.,,Kamiah,Lewis,ID,83536.0,(208) 935-0604,,,Indian Land,,46.229333,-116.026556,,,CBoulind,2020-08-27 00:00:00,,,11,341.0,<oracledb.Object MDSYS.SDO_GEOMETRY at 0x23fe96692d0>
