financial_responsibility_id,facility_id,fr_type,issuer,policy_no,effective_start_date,effective_end_date,created_by,created_date,updated_by,updated_date,third_party,first_dollar,occurrence_amount,aggregate_amount,cleanup
4831,9958,Insurance,,,,,jgreeves,2002-08-21 00:00:00,,,,,,,
4832,9959,Self Insured,,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4833,9960,Insurance,Great American Ins. Co,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4834,9961,Insurance,Evanston Insurance Co,,,,jgreeves,2002-10-31 00:00:00,,,,,,,
4835,9962,Self Insured,,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4836,9962,Letter of Credit,,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4837,9963,Insurance,Zurich,USC2954287-02,2002-01-01,2003-01-01,CBoulind,2015-10-06 00:00:00,,,,,,,
4838,9964,Insurance,Evanston,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4839,9965,Insurance,Zurich,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4840,9966,Insurance,Evantson,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4841,9967,Insurance,,,,,rcutler,2002-08-23 00:00:00,,,,,,,
4842,9968,Insurance,,,,,rcutler,2002-08-23 00:00:00,,,,,,,
4843,9969,Insurance,,,,,rcutler,2002-08-23 00:00:00,,,,,,,
4844,9970,Insurance,,,,,rcutler,2002-08-23 00:00:00,,,,,,,
4845,9971,Insurance,,,,,rcutler,2002-08-23 00:00:00,,,,,,,
4846,9972,Insurance,Zurich,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4847,9973,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4848,9974,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4849,9975,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4850,9976,Insurance,,,,,rcutler,2004-02-02 00:00:00,,,,,,,
4851,9977,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4852,9978,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4853,9979,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4854,9980,Insurance,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4855,9981,Self Insured,,,,,rcutler,2002-09-06 00:00:00,,,,,,,
4856,9983,Insurance,Evanston,,2001-12-18,2002-12-18,CBoulind,2014-05-15 00:00:00,,,,,,,
4857,9984,Insurance,,,,,rcutler,2002-09-17 00:00:00,,,,,,,
4858,9985,Insurance,Evanston,,2001-12-18,2002-12-18,CBoulind,2015-10-01 00:00:00,,,,,,,
4859,9986,Insurance,,,,,rcutler,2002-09-17 00:00:00,,,,,,,
4860,9987,Insurance,Evanston,,2001-12-18,2002-12-18,CBoulind,2014-05-15 00:00:00,,,,,,,
4861,9988,Insurance,,,,,rcutler,2002-09-17 00:00:00,,,,,,,
4862,9989,Insurance,,,,,jgreeves,2002-09-19 00:00:00,,,,,,,
4863,9990,Insurance,,,,,jgreeves,2002-09-19 00:00:00,,,,,,,
4864,9991,Insurance,Farmers,,,,KHolt,2007-03-27 00:00:00,,,,,,,
4865,9992,Insurance,Amco Insurance Co.,ACP 7850144585,2001-12-01,2002-12-01,CBoulind,2017-08-17 00:00:00,,,,,,,
4866,9992,Insurance,Colony Insurance Co.,,2016-10-24,2017-10-24,CBoulind,2017-08-17 00:00:00,,,,,,,
4867,9993,Insurance,,,,,rcutler,2002-09-20 00:00:00,,,,,,,
4868,9994,Insurance,Great American Alliance Insurance Co.,BTA 02149885-03,2002-01-12,2003-01-12,CBoulind,2015-10-05 00:00:00,,,,,,,
4869,9995,Insurance,Evanston,,2001-11-08,2002-11-08,CBoulind,2014-06-02 00:00:00,,,,,,,
4870,9995,Insurance,Great American Alliance Insurance Co.,BTA 9990567-00,2013-08-08,2014-08-08,CBoulind,2014-06-02 00:00:00,,,,,,,
4871,9996,Self Insured,,,,,rcutler,2002-09-20 00:00:00,,,,,,,
4872,9997,Insurance,,,,,jgreeves,2002-10-15 00:00:00,,,,,,,
4873,9998,Insurance,,,,,jgreeves,2003-01-24 00:00:00,,,,,,,
4874,9999,Letter of Credit,,,2002-07-17,2003-11-15,CBoulind,2017-08-17 00:00:00,,,,,,,
4875,9999,Letter of Credit,Citizens Bank Irrevocable Standby LOC,239,2016-11-15,2017-11-15,CBoulind,2017-08-17 00:00:00,,,,,,,
4876,10000,Letter of Credit,,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4877,10000,Letter of Credit,Citizens Bank Irrevocable Standby LOC,239,2016-11-15,2017-11-15,CBoulind,2017-08-17 00:00:00,,,,,,,
4878,10001,Insurance,Indian Harbor Insurance Co.,,2002-07-01,2004-07-01,CBoulind,2017-08-17 00:00:00,,,,,,,
4879,10001,Insurance,Great American E&S Insurance Co.,PEL1849466 07,2017-07-01,2018-07-01,CBoulind,2017-08-17 00:00:00,,,,,,,
4880,10002,Insurance,Zurich (Marsh),,,,jgreeves,2002-10-24 00:00:00,,,,,,,
4881,10003,Insurance,Evanston,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4882,10003,Insurance,Crum & Foster Specality Ins Co,,2016-07-08,2017-07-08,JGreeves,2017-04-03 00:00:00,,,,,,,
4883,10004,Self Insured,,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4884,10005,Self Insured,,,,,jgreeves,2002-10-29 00:00:00,,,,,,,
4885,10006,Insurance,,,,,jgreeves,2002-12-12 00:00:00,,,,,,,
4886,10007,Insurance,,,,,jgreeves,2002-10-08 00:00:00,,,,,,,
4887,10008,Insurance,,,,,jgreeves,2003-01-30 00:00:00,,,,,,,
4888,10009,Insurance,,,,,jgreeves,2003-01-30 00:00:00,,,,,,,
4889,10010,Insurance,,,,,jgreeves,2003-01-30 00:00:00,,,,,,,
4890,10011,Insurance,,,,,rcutler,2003-01-31 00:00:00,,,,,,,
4891,10012,Insurance,,,,,rcutler,2005-05-13 00:00:00,,,,,,,
4892,10012,Insurance,Admineral Ins Co,,2016-11-01,2017-11-01,JGreeves,2017-04-05 00:00:00,,,,,,,
4893,10013,Insurance,,,,,rcutler,2005-05-13 00:00:00,,,,,,,
4894,10013,Insurance,Crum & Foster Specialty Ins,,2017-01-18,2019-01-18,JGreeves,2017-04-05 00:00:00,,,,,,,
4895,10014,Insurance,,,,,rcutler,2004-01-26 00:00:00,,,,,,,
4896,10015,Insurance,,,,,rcutler,2004-01-26 00:00:00,,,,,,,
4897,10016,Insurance,,,,,rcutler,2003-01-31 00:00:00,,,,,,,
4898,10017,Insurance,,,,,rcutler,2003-01-31 00:00:00,,,,,,,
4899,10017,Insurance,Pro-Managing General Agency,,2016-12-31,2017-12-31,JGreeves,2017-04-03 00:00:00,,,,,,,
4900,10018,Insurance,,,,,jgreeves,2003-02-06 00:00:00,,,,,,,
4901,10019,Insurance,,,,,jgreeves,2003-02-07 00:00:00,,,,,,,
4902,10020,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4903,10021,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4904,10022,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4905,10023,Insurance,,,,,rcutler,2005-05-13 00:00:00,,,,,,,
4906,10024,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4907,10025,Insurance,,,,,rcutler,2004-01-27 00:00:00,,,,,,,
4908,10026,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4909,10027,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4910,10028,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4911,10029,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4912,10030,Insurance,,,,,rcutler,2003-02-10 00:00:00,,,,,,,
4913,10031,Insurance,,,,,rcutler,2004-03-12 00:00:00,,,,,,,
4914,10032,Insurance,,,,,rcutler,2003-02-11 00:00:00,,,,,,,
4915,10033,Insurance,,,,,rcutler,2003-02-11 00:00:00,,,,,,,
4916,10034,Insurance,PTSF,,2002-10-01,2003-10-01,eorzech,2011-10-04 00:00:00,,,,,,,
4917,10035,Insurance,PSTF,,2002-08-01,2003-08-01,eorzech,2011-10-03 00:00:00,,,,,,,
4918,10036,Insurance,PTSF,,2002-08-01,2003-08-01,eorzech,2011-10-03 00:00:00,,,,,,,
4919,10037,Insurance,PTSF,,2002-10-09,2003-10-01,CBoulind,2011-10-28 00:00:00,,,,,,,
4920,10038,Insurance,,,,,rcutler,2005-05-11 00:00:00,,,,,,,
4921,10039,Self Insured,,,2008-04-03,,JGreeves,2008-04-22 00:00:00,,,,,,,
4922,10039,Self Insured,,,,,cboulind,2003-05-29 00:00:00,,,,,,,
4923,10040,Insurance,Zurich,,2008-03-26,2009-03-26,JGreeves,2008-04-21 00:00:00,,,,,,,
4924,10040,Insurance,,,,,cboulind,2003-05-29 00:00:00,,,,,,,
4925,10040,Insurance,Crum & Foster,,2017-03-26,2019-03-26,JGreeves,2018-05-24 00:00:00,,,,,,,
4926,10041,Self Insured,,,,,cboulind,2003-05-29 00:00:00,,,,,,,
4927,10042,Other,,,,,cboulind,2003-05-29 00:00:00,,,,,,,
4928,10043,Insurance,Zurich,PCL90..004-01,2007-12-26,2008-12-26,JGreeves,2008-04-21 00:00:00,,,,,,,
4929,10043,Insurance,,,,,cboulind,2003-05-29 00:00:00,,,,,,,
4930,10044,Self Insured,,,2008-05-16,,JGreeves,2008-04-22 00:00:00,,,,,,,
4931,10044,Self Insured,,,,,cboulind,2003-09-17 00:00:00,,,,,,,
4932,10044,Self Insured,,,2017-08-01,,JGreeves,2018-04-30 00:00:00,,,,,,,
4933,10045,Insurance,Colony,PP210829,2007-06-19,2008-06-19,JGreeves,2008-04-21 00:00:00,,,,,,,
4934,10045,Insurance,Prime Insurance Co,,2017-07-01,2018-07-01,JGreeves,2018-04-30 00:00:00,,,,,,,
4935,10046,Insurance,Zurich,,2007-06-19,2008-06-19,JGreeves,2008-04-21 00:00:00,,,,,,,
4936,10046,Insurance,,,,,cboulind,2003-05-30 00:00:00,,,,,,,
4937,10047,Insurance,,,,,cboulind,2003-06-16 00:00:00,,,,,,,
4938,10048,Insurance,Evanston Insurance Co.,02STP00397,,,cboulind,2003-09-23 00:00:00,,,,,,,
4939,10049,Self Insured,Letter from Chief Fin Officer,,2008-04-04,,JGreeves,2008-04-21 00:00:00,,,,,,,
4940,10049,Insurance,,,,,cboulind,2003-07-03 00:00:00,,,,,,,
4941,10050,Insurance,Evanston Insurance,,,,cboulind,2003-08-20 00:00:00,,,,,,,
4942,10051,Insurance,Evanston Insurance Co,03STP00067,,,cboulind,2003-08-21 00:00:00,,,,,,,
4943,10052,Insurance,Zurich American Insurance Company,USC 9270856-2,,,KHolt,2006-02-28 00:00:00,,,,,,,
4944,10053,Insurance,Colony Insurance Co,PP20326002,,,cboulind,2003-08-25 00:00:00,,,,,,,
4945,10054,Insurance,Evanston Insurance Co.,03STP00257,,,cboulind,2003-08-25 00:00:00,,,,,,,
4946,10055,Insurance,Evanston Insurance Co,03STP00067,,,cboulind,2003-08-25 00:00:00,,,,,,,
4947,10056,Insurance,Evanston Insurance Co,03STP00097,,,cboulind,2003-08-25 00:00:00,,,,,,,
4948,10057,Insurance,Great American Alliance Insurance Co,BTA 5916027,,,cboulind,2004-04-28 00:00:00,,,,,,,
4949,10058,Insurance,Commerce and Industry Co,8089133,,,cboulind,2003-10-08 00:00:00,,,,,,,
4950,10059,Insurance,,,,,rcutler,2003-09-04 00:00:00,,,,,,,
4951,10060,Insurance,,,,,rcutler,2003-09-04 00:00:00,,,,,,,
4952,10061,Insurance,,,,,rcutler,2003-09-04 00:00:00,,,,,,,
4953,10062,Insurance,,,,,rcutler,2003-09-04 00:00:00,,,,,,,
4954,10063,Self Insured,,,,,rcutler,2003-09-04 00:00:00,,,,,,,
4955,10064,Self Insured,,,,,rcutler,2003-09-04 00:00:00,,,,,,,
4956,10064,Self Insured,,,2016-07-13,,JGreeves,2017-02-23 00:00:00,,,,,,,
4957,10066,Insurance,,,,,rcutler,2003-09-05 00:00:00,,,,,,,
4958,10066,Insurance,Regional Excess Underwriters,,2016-07-01,2017-07-01,JGreeves,2017-02-23 00:00:00,,,,,,,
4959,10067,Insurance,,,,,rcutler,2003-09-08 00:00:00,,,,,,,
4960,10068,Insurance,,,,,rcutler,2003-09-08 00:00:00,,,,,,,
4961,10069,Insurance,PSTF & Commercial,,2003-05-01,2004-05-01,eorzech,2012-01-09 00:00:00,,,,,,,
4962,10070,Insurance,PSTF,1380,2003-11-12,2004-11-01,eorzech,2012-01-09 00:00:00,,,,,,,
4963,10071,Insurance,,,,,rcutler,2003-09-30 00:00:00,,,,,,,
4964,10072,Self Insured,,,,,rcutler,2003-09-30 00:00:00,,,,,,,
4965,10073,Insurance,,,,,rcutler,2003-09-30 00:00:00,,,,,,,
4966,10074,Insurance,,,,,rcutler,2003-09-30 00:00:00,,,,,,,
4967,10075,Insurance,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4968,10076,Insurance,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4969,10077,Insurance,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4970,10078,Insurance,Colony Insurance Co.,,2002-09-24,2003-09-24,CBoulind,2014-04-29 00:00:00,,,,,,,
4971,10078,Insurance,Nautilus Insurance Co.,CST 200910101,2014-02-01,2015-02-01,CBoulind,2014-04-29 00:00:00,,,,,,,
4972,10079,Insurance,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4973,10079,Insurance,Hudson Specialty Insurance Co.,STE 2229-12-13-04,2013-10-01,2014-10-01,CBoulind,2014-04-28 00:00:00,,,,,,,
4974,10080,Self Insured,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4975,10081,Insurance,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4976,10082,Insurance,,,,,rcutler,2003-10-01 00:00:00,,,,,,,
4977,10083,Insurance,,,,,rcutler,2003-10-02 00:00:00,,,,,,,
4978,10084,Insurance,,,,,rcutler,2003-10-02 00:00:00,,,,,,,
4979,10085,Self Insured,,,,,rcutler,2003-10-02 00:00:00,,,,,,,
4980,10086,Insurance,,,,,rcutler,2005-07-11 00:00:00,,,,,,,
4981,10087,Insurance,Zurich,USC 7997898-9,2003-04-27,2004-04-27,CBoulind,2012-09-12 00:00:00,,,,,,,
4982,10087,Insurance,Chartis Specialty Insurance Co.,4691841,2012-05-27,2013-05-27,CBoulind,2013-03-26 00:00:00,,,,,,,
4983,10088,Insurance,,,,,rcutler,2003-10-02 00:00:00,,,,,,,
4984,10089,Insurance,American Intl. Specialty Lines Insurance Company,ST 3779461,2003-04-22,2004-04-22,eorzech,2015-03-31 00:00:00,,,,,,,
4985,10090,Insurance,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4986,10091,Insurance,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4987,10092,Insurance,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4988,10093,Self Insured,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4989,10094,Insurance,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4990,10095,Insurance,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4991,10096,Insurance,,,,,rcutler,2003-10-03 00:00:00,,,,,,,
4992,10097,State Fund,PSTF,,2003-05-01,2004-05-01,eorzech,2011-10-04 00:00:00,,,,,,,
4993,10098,State Fund,PSTF,,2003-02-01,2004-02-01,CBoulind,2010-12-14 00:00:00,,,,,,,
4994,10098,State Fund,PSTF,1382,2007-12-01,2008-12-01,eorzech,2011-12-21 00:00:00,,,,,,,
4995,10099,Insurance,American Int. Specialty Lines Insurance Co.,UST 4760136,2003-05-01,2004-05-01,CBoulind,2011-03-08 00:00:00,,,,,,,
4996,10100,Insurance,,,,,rcutler,2005-05-13 00:00:00,,,,,,,
4997,10101,Insurance,,,,,rcutler,2005-05-13 00:00:00,,,,,,,
4998,10102,Insurance,,,,,rcutler,2005-05-13 00:00:00,,,,,,,
4999,10103,Insurance,Zurich,,2003-10-01,2004-10-01,CBoulind,2017-08-17 00:00:00,,,,,,,
5000,10103,Insurance,Nautilus Insurance Co.,CST2012893-12,2016-10-01,2017-10-01,CBoulind,2017-08-17 00:00:00,,,,,,,
5001,10104,Insurance,,,,,rcutler,2003-12-02 00:00:00,,,,,,,
5002,10105,Insurance,,,,,rcutler,2003-12-02 00:00:00,,,,,,,
5003,10106,Insurance,,,,,rcutler,2003-12-02 00:00:00,,,,,,,
5004,10107,State Fund,PSTF,,2003-10-01,2004-10-01,CBoulind,2011-06-07 00:00:00,,,,,,,
5005,10108,Self Insured,,,,,cboulind,2004-04-08 00:00:00,,,,,,,
5006,10109,Insurance,,,,,cboulind,2004-04-08 00:00:00,,,,,,,
5007,10110,Self Insured,,,,,cboulind,2004-04-08 00:00:00,,,,,,,
5008,10111,Insurance,,,,,cboulind,2004-04-08 00:00:00,,,,,,,
5009,10112,Self Insured,,,,,eorzech,2012-05-09 00:00:00,,,,,,,
5010,10113,Insurance,,,,,cboulind,2004-04-12 00:00:00,,,,,,,
5011,10114,Insurance,,,,,cboulind,2004-05-10 00:00:00,,,,,,,
5012,10115,Insurance,,,,,rcutler,2004-05-06 00:00:00,,,,,,,
5013,10116,Insurance,,,,,cboulind,2004-04-12 00:00:00,,,,,,,
5014,10117,Insurance,,,,,cboulind,2004-04-14 00:00:00,,,,,,,
5015,10118,Letter of Credit,,,,,rcutler,2004-04-19 00:00:00,,,,,,,
5016,10119,Insurance,,,,,rcutler,2004-08-30 00:00:00,,,,,,,
5017,10120,Insurance,,,,,rcutler,2004-04-21 00:00:00,,,,,,,
5018,10121,Insurance,,,,,cboulind,2004-05-21 00:00:00,,,,,,,
5019,10122,State Fund,PSTF,,2003-07-01,2004-07-01,CBoulind,2010-10-14 00:00:00,,,,,,,
5020,10123,Insurance,Zurich,USC 53992991,2003-06-01,2004-07-01,CBoulind,2010-12-14 00:00:00,,,,,,,
5021,10124,State Fund,PSTF,,2003-12-01,2004-12-01,CBoulind,2010-10-14 00:00:00,,,,,,,
5022,10125,Self Insured,,,,,jgreeves,2004-08-30 00:00:00,,,,,,,
5023,10126,Self Insured,,,,,jgreeves,2004-08-30 00:00:00,,,,,,,
5024,10127,Insurance,,,,,jgreeves,2004-08-30 00:00:00,,,,,,,
5025,10128,Insurance,,,,,jgreeves,2004-08-30 00:00:00,,,,,,,
5026,10129,Insurance,,,,,rcutler,2005-05-26 00:00:00,,,,,,,
5027,10130,Insurance,,,,,rcutler,2004-08-30 00:00:00,,,,,,,
5028,10131,Self Insured,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5029,10132,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5030,10133,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5031,10134,Insurance,Evanston,,2004-01-13,2005-01-13,CBoulind,2015-10-06 00:00:00,,,,,,,
5032,10135,Letter of Credit,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5033,10136,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5034,10137,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5035,10138,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5036,10139,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5037,10140,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5038,10141,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5039,10142,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5040,10143,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5041,10144,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5042,10145,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5043,10146,Insurance,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5044,10147,Letter of Credit,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5045,10148,Letter of Credit,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5046,10149,Letter of Credit,,,,,rcutler,2004-08-31 00:00:00,,,,,,,
5047,10150,Insurance,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5048,10151,Letter of Credit,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5049,10151,Trust Fund,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5050,10152,Letter of Credit,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5051,10152,Trust Fund,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5052,10153,Letter of Credit,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5053,10153,Trust Fund,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5054,10154,Insurance,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5055,10155,Self Insured,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5056,10156,Letter of Credit,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5057,10157,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5058,10158,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5059,10159,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5060,10160,Insurance,,,,,jgreeves,2004-09-01 00:00:00,,,,,,,
5061,10161,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5062,10162,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5063,10163,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5064,10164,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5065,10165,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5066,10166,Insurance,,,,,rcutler,2004-09-01 00:00:00,,,,,,,
5067,10167,Insurance,,,,,tbender,2005-10-05 00:00:00,,,,,,,
5068,10168,Other,,,,,rcutler,2004-09-02 00:00:00,,,,,,,
5069,10169,Insurance,Great American Alliance Insurance Co.,,2003-11-16,2004-11-16,CBoulind,2016-01-11 00:00:00,,,,,,,
5070,10170,Insurance,,,,,rcutler,2004-09-02 00:00:00,,,,,,,
5071,10171,Insurance,,,,,rcutler,2004-09-02 00:00:00,,,,,,,
5072,10172,Insurance,American International Specialty Lines Insurance,PLS 476-33-34,2004-06-01,2005-06-01,CBoulind,2013-05-21 00:00:00,,,,,,,
5073,10172,Insurance,Chartis Specialty Insurance Co.,19131488,2012-06-01,2013-06-01,CBoulind,2013-05-21 00:00:00,,,,,,,
5074,10173,Insurance,Zurich American Insurance Co.,USC5241704-00,2004-06-24,2005-06-24,CBoulind,2016-01-11 00:00:00,,,,,,,
5075,10173,Insurance,ACE American Insurance Co.,G24759441 003,2015-07-01,2016-07-01,DEBUG,2016-02-17 00:00:00,,,,,,,
5076,10174,Insurance,,,,,rcutler,2004-09-03 00:00:00,,,,,,,
5077,10175,Insurance,,,,,rcutler,2004-09-03 00:00:00,,,,,,,
5078,10176,Insurance,Westchester Surplus Lines Insurance Co.,,2004-01-01,2005-01-01,CBoulind,2016-01-11 00:00:00,,,,,,,
5079,10176,Insurance,ACE American Insurance Co.,G2476493A 003,2015-09-30,2016-09-30,DEBUG,2016-02-17 00:00:00,,,,,,,
5080,10177,Insurance,,,,,rcutler,2004-09-03 00:00:00,,,,,,,
5081,10178,State Fund,PTSF,24,2003-08-01,2003-08-01,eorzech,2011-10-03 00:00:00,,,,,,,
5082,10179,Insurance,PSTF,863,2003-11-01,2004-11-01,CBoulind,2012-02-16 00:00:00,,,,,,,
5083,10181,State Fund,PSTF,,2008-05-01,2009-05-01,eorzech,2011-11-28 00:00:00,,,,,,,
5084,10182,State Fund,,,,,jgreeves,2004-11-04 00:00:00,,,,,,,
5085,10183,Insurance,Evanston Insurance Co,03STP00150,,,kmills,2004-11-29 00:00:00,,,,,,,
5086,10185,Not Listed,,,,,kmills,2004-11-29 00:00:00,,,,,,,
5087,10188,State Fund,PSTF,903,2004-07-01,2005-07-01,DEBUG,2014-06-24 00:00:00,,,,,,,
5088,10189,State Fund,PSTF,,2005-05-01,2006-05-01,CBoulind,2011-07-14 00:00:00,,,,,,,
5089,10190,State Fund,PSTF,1239,2004-07-01,2005-07-01,CBoulind,2011-07-14 00:00:00,,,,,,,
5090,10191,Insurance,,,,,rcutler,2005-07-12 00:00:00,,,,,,,
5091,10192,Self Insured,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5092,10193,Insurance,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5093,10194,Local Govt. Bond Rating Test,Multnomah County,,,,CBoulind,2015-10-06 00:00:00,,,,,,,
5094,10195,Insurance,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5095,10196,Insurance,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5096,10197,Insurance,,,,,rcutler,2005-05-25 00:00:00,,,,,,,
5097,10198,Self Insured,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5098,10199,Insurance,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5099,10200,Self Insured,,,,,rcutler,2004-12-10 00:00:00,,,,,,,
5100,10201,Insurance,Colony Insurance Company,PP205402,2003-10-15,2004-10-15,rcutler,2005-07-13 00:00:00,,,,,,,
5101,10202,Self Insured,,,,,rcutler,2005-07-13 00:00:00,,,,,,,
5102,10203,Insurance,Zurich American (Americana Program Underwriters),USC5241660-00,2004-06-15,2005-06-15,rcutler,2005-07-13 00:00:00,,,,,,,
5103,10204,Self Insured,,,,,rcutler,2005-01-05 00:00:00,,,,,,,
5104,10205,Insurance,AEGISL,X0024A1A03,,,rcutler,2005-07-13 00:00:00,,,,,,,
5105,10206,Self Insured,,,,,rcutler,2005-01-05 00:00:00,,,,,,,
5106,10207,Self Insured,,,,,rcutler,2005-07-12 00:00:00,,,,,,,
5107,10208,Insurance,Westchester Surplus Lines,,,,kmills,2004-12-14 00:00:00,,,,,,,
5108,10209,State Fund,PSTF,1252,2004-09-01,2005-09-01,CBoulind,2011-11-17 00:00:00,,,,,,,
5109,10210,State Fund,PSTF,882,2004-03-01,2005-03-01,CBoulind,2010-10-14 00:00:00,,,,,,,
5110,10212,Self Insured,,,,,jgreeves,2005-06-06 00:00:00,,,,,,,
5111,10213,Self Insured,,,,,jgreeves,2005-06-06 00:00:00,,,,,,,
5112,10214,Insurance,Federated Rural Electric Insurance Exchange,36 ARB 009-05,2005-01-01,2006-01-01,CBoulind,2015-10-06 00:00:00,,,,,,,
5113,10215,,,,,,rcutler,2006-02-27 00:00:00,,,,,,,
5114,10217,Insurance,Gulf Insurance Co.,,,,CBoulind,2015-05-05 00:00:00,,,,,,,
5115,10218,Insurance,,,,,kmills,2005-08-30 00:00:00,,,,,,,
5116,10219,Self Insured,,,,,kmills,2005-08-30 00:00:00,,,,,,,
5117,10220,Insurance,,,,,kmills,2005-08-30 00:00:00,,,,,,,
5118,10221,Insurance,,,,,kmills,2005-08-30 00:00:00,,,,,,,
5119,10225,Insurance,Nautilus,CST2001900-18,2019-03-26,2020-03-26,showell,2019-07-23 00:00:00,,,,,,,
5120,10228,Insurance,Zurich,,2005-05-01,2006-05-01,rcutler,2007-03-26 00:00:00,,,,,,,
5121,10229,Insurance,,,,,rcutler,2005-09-30 00:00:00,,,,,,,
5122,10229,Insurance,Great American Alliance,,2017-11-14,2018-11-14,JGreeves,2018-04-18 00:00:00,,,,,,,
5123,10230,Insurance,,,,,rcutler,2005-09-30 00:00:00,,,,,,,
5124,10240,Self Insured,,,,,kholt,2005-10-03 00:00:00,,,,,,,
5125,10242,Self Insured,,,,,kholt,2005-10-03 00:00:00,,,,,,,
